run_id,age,gender,sexual_orientation,city_of_living,employment_status,education_level,marital_status,children,migration_status,religious_beliefs,parent_1_education,parent_2_education,hobbies,fav_subjects,hat_subjects,ocean_openness_score,ocean_openness_level,ocean_conscientiousness_score,ocean_conscientiousness_level,ocean_extraversion_score,ocean_extraversion_level,ocean_agreeableness_score,ocean_agreeableness_level,ocean_neuroticism_score,ocean_neuroticism_level,Model,mode,amas_score,maes_score,mseaq_anx,mseaq_se,total_correct,n_observations,confidence,accuracy,confidence_scaled,delta_confidence,math_lover_flg,math_hater_flg
04d00e6cee,50,transgender,heterosexual,Lecce,employed part-time,primary school,single,1,native-born italian,Islam,upper secondary,bachelor's degree,"hiking, football (calcio)","maths, computer science","physics, chemistry",78,high,31,low,87,high,84,high,69,high,Magistral Small,human,25,27,84,16,14,18,3.9444444444444446,0.7777777777777778,0.5250000000000001,0.2527777777777776,True,False
ea4ca43722,35,woman,heterosexual,Bologna,employed part-time,bachelor's degree,widowed,0,native-born italian,Agnostic,master's degree,bachelor's degree,"travel, gardening","philosophy, economics","art, computer science",26,low,11,low,70,high,93,high,26,low,Magistral Small,human,26,21,59,19,13,18,4.222222222222222,0.7222222222222222,0.65,0.0722222222222221,False,False
a11609e527,20,man,heterosexual,Lecce,full-time student,bachelor's degree,single,0,native-born Italian,Christianity,bachelor's degree,primary school,"board games, running, photography","history, biology","chemistry, computer science",4,low,12,low,28,low,36,moderate,30,low,Magistral Small,human,29,23,77,11,13,18,4.111111111111111,0.7222222222222222,0.5999999999999999,0.1222222222222223,False,False
aa085ab254,19,man,heterosexual,Milan,full-time student,bachelor's degree,single,0,native-born Italian,Christianity,vocational diploma,no formal education,"volunteering, yoga, photography, board games, baking","literature, history","economics, chemistry",29,low,63,moderate,33,moderate,52,moderate,67,high,Magistral Small,human,33,20,82,21,14,18,3.5,0.7777777777777778,0.325,0.4527777777777778,False,False
5c3e7b2ce4,70,man,heterosexual,Chicago,employed part-time,vocational diploma,married,0,native-born american,Hinduism,bachelor's degree,master's degree,"rock climbing, travel, cooking, birdwatching","biology, computer science","physics, economics",83,high,81,high,1,low,45,moderate,72,high,Magistral Small,human,25,22,77,16,14,18,4.055555555555555,0.7777777777777778,0.575,0.2027777777777778,False,False
ccf8a09340,27,woman,heterosexual,Naples,unemployed,lower secondary,single,0,native-born Italian,Atheist,master's degree,upper secondary,"gardening, knitting, birdwatching, painting, reading novels","computer science, history","chemistry, philosophy",20,low,33,moderate,88,high,10,low,51,moderate,Magistral Small,human,25,20,93,9,12,18,3.5,0.6666666666666666,0.325,0.3416666666666666,False,False
e73c2cbfd4,27,transgender,heterosexual,Bari,employed part-time,bachelor's degree,married,0,native-born italian,Atheist,PhD,primary school,"cooking, hiking, running, classical music","chemistry, maths","biology, art",10,low,61,moderate,58,moderate,26,low,24,low,Magistral Small,human,27,34,47,19,14,18,4.166666666666667,0.7777777777777778,0.6250000000000001,0.1527777777777776,True,False
7e55f53eac,20,agender,heterosexual,Chicago,full-time student,upper secondary,in a relationship,0,native-born American,Atheist,PhD,no formal education,"volunteering, baking","computer science, art","history, physics",57,moderate,58,moderate,18,low,23,low,90,high,Magistral Small,human,27,21,95,20,12,18,3.7222222222222223,0.6666666666666666,0.425,0.2416666666666665,False,False
d8d1356d66,35,man,bisexual,Milan,employed full-time,bachelor's degree,married,2,native-born Italian,Judaism,vocational diploma,bachelor's degree,"gardening, knitting, hiking, running, birdwatching","physics, art","biology, maths",37,moderate,24,low,61,moderate,48,moderate,53,moderate,Magistral Small,human,31,22,82,13,13,18,4.055555555555555,0.7222222222222222,0.575,0.1472222222222222,False,True
86f7a28b2b,19,woman,heterosexual,Milan,part-time student,upper secondary,single,0,immigrant,Atheist,primary school,no formal education,"cooking, volunteering, hiking","philosophy, computer science","maths, literature",53,moderate,82,high,7,low,25,low,13,low,Magistral Small,human,30,20,89,20,11,18,3.8333333333333335,0.6111111111111112,0.4750000000000001,0.136111111111111,False,True
af6b2b74ad,19,agender,heterosexual,Chicago,part-time student,upper secondary,single,0,native-born American,Atheist,primary school,bachelor's degree,"rock climbing, knitting, videogames, classical music, football (calcio)","art, literature","chemistry, physics",43,moderate,45,moderate,55,moderate,29,low,81,high,Magistral Small,human,27,21,86,15,12,18,3.9444444444444446,0.6666666666666666,0.5250000000000001,0.1416666666666665,False,False
39cc9f9354,25,man,bisexual,Lecce,unemployed,lower secondary,divorced,0,immigrant,Christianity,master's degree,bachelor's degree,"board games, rock climbing, painting, football (calcio), yoga","economics, maths","chemistry, history",6,low,40,moderate,87,high,22,low,19,low,Magistral Small,human,30,24,83,16,13,18,3.9444444444444446,0.7222222222222222,0.5250000000000001,0.197222222222222,True,False
aef3c51777,60,woman,heterosexual,Naples,unemployed,vocational diploma,divorced,1,native-born italian,Buddhism,no formal education,bachelor's degree,"cooking, rock climbing","maths, computer science","art, economics",32,low,20,low,79,high,88,high,83,high,Magistral Small,human,32,27,78,19,14,18,4.055555555555555,0.7777777777777778,0.575,0.2027777777777778,True,False
863185983a,28,man,homosexual,Lecce,employed full-time,primary school,single,0,native-born Italian,Islam,upper secondary,no formal education,"travel, photography, cinema, baking","physics, history","maths, computer science",30,low,73,high,6,low,76,high,75,high,Magistral Small,human,26,18,84,15,13,18,3.2777777777777777,0.7222222222222222,0.2249999999999999,0.4972222222222222,False,True
4a397873cf,35,man,asexual,Milan,employed full-time,upper secondary,married,1,native-born Italian,Agnostic,primary school,PhD,"knitting, cycling, classical music, football (calcio), board games","chemistry, history","literature, art",66,moderate,91,high,62,moderate,58,moderate,19,low,Magistral Small,human,31,27,79,15,14,18,3.7222222222222223,0.7777777777777778,0.425,0.3527777777777777,False,False
447459ba1e,23,man,asexual,Rome,unemployed,upper secondary,single,0,immigrant,Judaism,master's degree,upper secondary,"birdwatching, hiking, painting","biology, history","maths, chemistry",93,high,79,high,3,low,22,low,69,high,Magistral Small,human,33,14,82,13,13,18,4.277777777777778,0.7222222222222222,0.6749999999999999,0.0472222222222222,False,True
e75c953fae,19,woman,asexual,Lecce,employed part-time,bachelor's degree,single,0,immigrant,Judaism,vocational diploma,upper secondary,"hiking, videogames, volunteering, cooking","computer science, art","physics, economics",20,low,84,high,97,high,35,moderate,0,low,Magistral Small,human,23,25,85,20,14,18,4.055555555555555,0.7777777777777778,0.575,0.2027777777777778,False,False
bab21d0498,24,woman,heterosexual,Naples,employed full-time,vocational diploma,single,1,native-born Italian,Islam,lower secondary,no formal education,"photography, cycling, classical music, cooking","maths, economics","biology, physics",67,high,30,low,74,high,12,low,40,moderate,Magistral Small,human,31,27,45,30,12,18,3.7777777777777777,0.6666666666666666,0.4499999999999999,0.2166666666666666,True,False
f1ed84c25c,19,man,heterosexual,Bologna,employed part-time,upper secondary,single,1,native-born Italian,Christianity,primary school,master's degree,"videogames, cinema","chemistry, art","maths, philosophy",54,moderate,75,high,41,moderate,21,low,18,low,Magistral Small,human,27,25,84,14,13,18,3.6666666666666665,0.7222222222222222,0.3999999999999999,0.3222222222222222,False,True
6ea0683c7d,50,transgender,heterosexual,New York,employed full-time,PhD,married,0,native-born american,Christianity,primary school,bachelor's degree,"painting, board games","physics, maths","literature, computer science",97,high,54,moderate,50,moderate,63,moderate,92,high,Magistral Small,human,32,36,35,30,12,18,4.166666666666667,0.6666666666666666,0.6250000000000001,0.0416666666666665,True,False
cb54f3fc23,40,man,heterosexual,Milan,unemployed,lower secondary,married,1,native-born Italian,Agnostic,vocational diploma,no formal education,"birdwatching, football (calcio)","literature, economics","computer science, maths",29,low,42,moderate,39,moderate,84,high,99,high,Magistral Small,human,32,12,96,9,12,18,2.9444444444444446,0.6666666666666666,0.0750000000000001,0.5916666666666665,False,True
b8f4541197,35,transgender,heterosexual,Philadelphia,employed full-time,lower secondary,single,0,native-born american,Islam,vocational diploma,bachelor's degree,"travel, rock climbing, videogames, birdwatching","computer science, maths","physics, biology",63,moderate,56,moderate,33,moderate,85,high,1,low,Magistral Small,human,26,27,48,19,13,18,4.111111111111111,0.7222222222222222,0.5999999999999999,0.1222222222222223,True,False
1db74a1dea,22,man,heterosexual,Kansas City,unemployed,bachelor's degree,single,0,native-born American,Agnostic,vocational diploma,bachelor's degree,"football (calcio), baking","chemistry, computer science","maths, physics",13,low,68,high,27,low,50,moderate,12,low,Magistral Small,human,27,27,79,15,12,18,3.611111111111111,0.6666666666666666,0.375,0.2916666666666666,False,True
cf8703959e,30,agender,heterosexual,New York,unemployed,master's degree,in a relationship,2,native-born American,Islam,master's degree,vocational diploma,"football (calcio), travel, knitting, rock climbing, board games","computer science, literature","philosophy, biology",87,high,91,high,15,low,50,moderate,26,low,Magistral Small,human,31,22,28,25,12,18,4.333333333333333,0.6666666666666666,0.6999999999999998,-0.0333333333333332,False,False
7a4ecff132,35,transgender,homosexual,Lecce,self-employed,lower secondary,single,1,native-born italian,Hinduism,no formal education,lower secondary,"yoga, reading novels","maths, literature","economics, biology",57,moderate,95,high,74,high,7,low,70,high,Magistral Small,human,31,29,81,19,14,18,4.0,0.7777777777777778,0.55,0.2277777777777777,True,False
cf4e2ac7bd,28,man,heterosexual,Milan,employed part-time,lower secondary,married,2,immigrant,Judaism,no formal education,no formal education,"reading novels, travel, cooking, hiking","literature, history","economics, physics",30,low,24,low,57,moderate,77,high,9,low,Magistral Small,human,32,20,83,15,14,18,3.888888888888889,0.7777777777777778,0.5,0.2777777777777778,False,False
a36b10e0a5,25,transgender,homosexual,Chicago,self-employed,bachelor's degree,in a relationship,0,native-born american,Atheist,primary school,vocational diploma,"photography, gardening, yoga","maths, biology","chemistry, philosophy",93,high,12,low,69,high,16,low,4,low,Magistral Small,human,26,33,77,18,12,18,4.222222222222222,0.6666666666666666,0.65,0.0166666666666666,True,False
5734085127,19,non-binary,heterosexual,Milan,full-time student,upper secondary,single,0,native-born Italian,Christianity,lower secondary,primary school,"cooking, classical music, videogames, board games, hiking","philosophy, computer science","literature, history",65,moderate,16,low,4,low,29,low,36,moderate,Magistral Small,human,31,24,83,20,12,18,3.5555555555555554,0.6666666666666666,0.3499999999999999,0.3166666666666667,False,False
e73631be2e,24,man,bisexual,Los Angeles,employed full-time,upper secondary,married,0,native-born American,Christianity,upper secondary,lower secondary,"hiking, volunteering, painting, cinema, videogames","economics, biology","chemistry, physics",57,moderate,2,low,87,high,90,high,2,low,Magistral Small,human,29,25,86,20,11,18,3.7222222222222223,0.6111111111111112,0.425,0.1861111111111111,False,False
5eccc649b2,24,transgender,heterosexual,Lecce,unemployed,vocational diploma,married,1,native-born italian,Hinduism,bachelor's degree,lower secondary,"football (calcio), travel, cycling, birdwatching","history, chemistry","economics, maths",11,low,29,low,12,low,50,moderate,98,high,Magistral Small,human,35,21,87,12,13,18,3.8333333333333335,0.7222222222222222,0.4750000000000001,0.2472222222222221,False,True
3a811b805e,27,genderqueer,bisexual,Chicago,employed part-time,primary school,single,0,immigrant,Agnostic,lower secondary,master's degree,"cinema, cooking, painting, videogames, gardening","philosophy, literature","history, economics",52,moderate,91,high,39,moderate,1,low,78,high,Magistral Small,human,31,19,96,14,11,18,4.222222222222222,0.6111111111111112,0.65,-0.0388888888888888,False,False
4001e9ea76,29,man,heterosexual,Bologna,employed full-time,PhD,in a relationship,0,native-born italian,Islam,upper secondary,PhD,"painting, birdwatching, baking","chemistry, biology","art, physics",92,high,77,high,76,high,22,low,57,moderate,Magistral Small,human,27,29,68,18,13,18,4.0,0.7222222222222222,0.55,0.1722222222222221,False,False
7a6e9c251a,19,woman,heterosexual,Milan,full-time student,upper secondary,single,0,native-born Italian,Christianity,primary school,master's degree,"running, painting, cycling, cinema, volunteering","physics, art","computer science, economics",84,high,84,high,41,moderate,6,low,49,moderate,Magistral Small,human,29,26,78,20,13,18,4.222222222222222,0.7222222222222222,0.65,0.0722222222222221,False,False
1511bf91e2,21,woman,heterosexual,Washington DC,employed part-time,lower secondary,single,0,native-born american,Islam,bachelor's degree,PhD,"baking, running, football (calcio), gardening, yoga","biology, chemistry","maths, literature",75,high,86,high,32,low,42,moderate,24,low,Magistral Small,human,32,24,77,16,14,18,4.055555555555555,0.7777777777777778,0.575,0.2027777777777778,False,True
e87852cc05,27,genderqueer,homosexual,Milan,employed full-time,PhD,married,0,native-born italian,Agnostic,master's degree,upper secondary,"gardening, hiking, birdwatching, football (calcio)","history, art","computer science, biology",56,moderate,91,high,84,high,10,low,56,moderate,Magistral Small,human,23,24,78,18,14,18,3.888888888888889,0.7777777777777778,0.5,0.2777777777777778,False,False
6f888a2dff,22,agender,bisexual,Los Angeles,employed full-time,master's degree,single,0,native-born American,Islam,lower secondary,PhD,"birdwatching, cinema, classical music, baking","physics, literature","history, art",9,low,74,high,98,high,67,high,54,moderate,Magistral Small,human,31,37,84,21,13,18,3.7777777777777777,0.7222222222222222,0.4499999999999999,0.2722222222222222,False,False
177a96c25e,18,man,heterosexual,Naples,employed part-time,upper secondary,single,0,native-born Italian,Hinduism,vocational diploma,no formal education,"volunteering, painting, classical music, videogames","literature, history","economics, philosophy",93,high,78,high,52,moderate,21,low,57,moderate,Magistral Small,human,25,28,78,20,13,18,4.444444444444445,0.7222222222222222,0.7500000000000001,-0.0277777777777779,False,False
671a2548f0,50,transgender,heterosexual,Chicago,employed full-time,master's degree,single,1,immigrant,Atheist,vocational diploma,PhD,"hiking, volunteering, videogames","physics, economics","art, computer science",95,high,42,moderate,97,high,18,low,42,moderate,Magistral Small,human,32,24,62,19,12,18,4.0,0.6666666666666666,0.55,0.1166666666666665,False,False
858eb123d6,27,man,heterosexual,Chicago,self-employed,upper secondary,single,0,native-born american,Islam,master's degree,no formal education,"cycling, gardening","physics, philosophy","computer science, biology",7,low,68,high,2,low,16,low,47,moderate,Magistral Small,human,22,24,80,16,14,18,4.055555555555555,0.7777777777777778,0.575,0.2027777777777778,False,False
c299f813ac,21,man,heterosexual,Philadelphia,employed part-time,bachelor's degree,in a relationship,0,native-born american,Atheist,no formal education,upper secondary,"cinema, running, baking, classical music, football (calcio)","philosophy, art","computer science, history",61,moderate,88,high,29,low,98,high,65,moderate,Magistral Small,human,30,24,80,18,14,18,3.9444444444444446,0.7777777777777778,0.5250000000000001,0.2527777777777776,False,False
dc579b489a,35,woman,heterosexual,Chicago,self-employed,vocational diploma,widowed,0,native-born american,Christianity,vocational diploma,master's degree,"gardening, cooking, birdwatching, travel","maths, art","economics, computer science",72,high,99,high,71,high,55,moderate,83,high,Magistral Small,human,32,29,79,19,15,18,4.055555555555555,0.8333333333333334,0.575,0.2583333333333334,True,False
cd346955dd,18,woman,heterosexual,Kansas City,unemployed,upper secondary,in a relationship,0,native-born American,Islam,lower secondary,PhD,"hiking, reading novels, running, cinema","history, economics","philosophy, art",1,low,3,low,66,moderate,11,low,28,low,Magistral Small,human,29,19,78,15,13,18,3.9444444444444446,0.7222222222222222,0.5250000000000001,0.197222222222222,False,False
171614e730,50,transgender,heterosexual,Philadelphia,unemployed,upper secondary,married,1,native-born American,Hinduism,primary school,no formal education,"hiking, painting, rock climbing, cinema","biology, history","physics, maths",75,high,71,high,6,low,17,low,36,moderate,Magistral Small,human,33,17,83,15,13,18,3.7777777777777777,0.7222222222222222,0.4499999999999999,0.2722222222222222,False,True
ff281a9b21,20,agender,bisexual,Naples,full-time student,upper secondary,single,0,native-born Italian,Atheist,PhD,no formal education,"rock climbing, classical music, birdwatching, hiking, yoga","maths, biology","economics, philosophy",16,low,36,moderate,54,moderate,79,high,7,low,Magistral Small,human,28,32,48,22,12,18,3.5555555555555554,0.6666666666666666,0.3499999999999999,0.3166666666666667,True,False
66964c60c1,50,transgender,heterosexual,Washington DC,employed part-time,no formal education,widowed,1,native-born american,Islam,lower secondary,PhD,"running, rock climbing, painting","history, philosophy","economics, literature",26,low,17,low,42,moderate,99,high,85,high,Magistral Small,human,32,9,89,16,14,18,3.9444444444444446,0.7777777777777778,0.5250000000000001,0.2527777777777776,False,False
54c0c06bfb,25,agender,heterosexual,Washington DC,unemployed,upper secondary,married,0,native-born American,Agnostic,no formal education,master's degree,"cycling, football (calcio), baking","philosophy, physics","maths, chemistry",29,low,54,moderate,60,moderate,86,high,79,high,Magistral Small,human,26,13,89,15,14,18,3.888888888888889,0.7777777777777778,0.5,0.2777777777777778,False,True
1e929800e1,18,man,asexual,Naples,full-time student,vocational diploma,single,0,immigrant,Islam,PhD,lower secondary,"travel, running","computer science, maths","economics, philosophy",90,high,33,moderate,41,moderate,17,low,25,low,Magistral Small,human,30,34,56,24,13,18,4.333333333333333,0.7222222222222222,0.6999999999999998,0.0222222222222223,True,False
0b8d3d887e,50,woman,asexual,Milan,employed part-time,primary school,divorced,1,native-born Italian,Christianity,master's degree,lower secondary,"travel, volunteering, board games","economics, literature","biology, art",97,high,73,high,19,low,14,low,96,high,Magistral Small,human,31,27,95,20,12,18,3.8333333333333335,0.6666666666666666,0.4750000000000001,0.1916666666666665,False,False
600c5e5c1a,19,genderqueer,heterosexual,Lecce,full-time student,vocational diploma,single,0,native-born Italian,Hinduism,lower secondary,bachelor's degree,"rock climbing, football (calcio), cycling, yoga, photography","economics, history","chemistry, computer science",58,moderate,51,moderate,69,high,53,moderate,36,moderate,Magistral Small,human,29,24,84,20,13,18,3.5555555555555554,0.7222222222222222,0.3499999999999999,0.3722222222222223,False,False
04fefc6c7f,50,transgender,heterosexual,Naples,unemployed,upper secondary,divorced,0,native-born italian,Buddhism,PhD,master's degree,"volunteering, board games, yoga","biology, art","philosophy, physics",72,high,24,low,78,high,96,high,91,high,Magistral Small,human,32,21,86,16,13,18,3.9444444444444446,0.7222222222222222,0.5250000000000001,0.197222222222222,False,False
73ee0b79a3,26,transgender,heterosexual,Washington DC,unemployed,vocational diploma,married,0,native-born american,Christianity,bachelor's degree,vocational diploma,"board games, knitting, gardening","art, physics","philosophy, chemistry",11,low,15,low,93,high,98,high,58,moderate,Magistral Small,human,23,24,81,16,13,18,3.8333333333333335,0.7222222222222222,0.4750000000000001,0.2472222222222221,False,False
6145cfeea4,25,woman,asexual,Bologna,employed full-time,bachelor's degree,married,0,immigrant,Islam,no formal education,master's degree,"yoga, volunteering, rock climbing","history, biology","computer science, literature",95,high,100,high,64,moderate,87,high,95,high,Magistral Small,human,25,19,87,22,13,18,4.222222222222222,0.7222222222222222,0.65,0.0722222222222221,False,False
adec9be99a,22,man,heterosexual,Naples,employed full-time,upper secondary,single,0,native-born Italian,Islam,no formal education,no formal education,"birdwatching, running","maths, history","economics, biology",63,moderate,73,high,65,moderate,96,high,84,high,Magistral Small,human,35,34,47,23,12,18,4.0,0.6666666666666666,0.55,0.1166666666666665,True,False
0764a6c0a6,25,transgender,asexual,Washington DC,employed part-time,lower secondary,married,0,immigrant,Islam,PhD,master's degree,"board games, videogames","literature, biology","computer science, history",80,high,94,high,91,high,63,moderate,28,low,Magistral Small,human,23,24,77,18,13,18,4.222222222222222,0.7222222222222222,0.65,0.0722222222222221,False,False
932a3759af,21,man,bisexual,Kansas City,full-time student,vocational diploma,single,0,native-born American,Islam,master's degree,primary school,"painting, baking, cinema, cycling","history, art","philosophy, physics",32,low,45,moderate,16,low,30,low,54,moderate,Magistral Small,human,32,19,83,14,11,18,3.7222222222222223,0.6111111111111112,0.425,0.1861111111111111,False,False
bde38d91f9,20,woman,heterosexual,Los Angeles,employed part-time,upper secondary,single,0,native-born american,Christianity,PhD,bachelor's degree,"volunteering, yoga, football (calcio), board games, birdwatching","chemistry, biology","computer science, economics",78,high,42,moderate,24,low,95,high,90,high,Magistral Small,human,30,24,83,16,13,18,4.166666666666667,0.7222222222222222,0.6250000000000001,0.0972222222222221,False,False
dd1d24a553,35,non-binary,heterosexual,Philadelphia,employed full-time,upper secondary,widowed,0,native-born American,Atheist,PhD,upper secondary,"baking, birdwatching","history, literature","philosophy, economics",94,high,0,low,13,low,8,low,23,low,Magistral Small,human,27,21,88,21,12,18,4.166666666666667,0.6666666666666666,0.6250000000000001,0.0416666666666665,False,False
21f9a507be,29,man,asexual,Milan,employed full-time,lower secondary,single,0,native-born Italian,Islam,master's degree,bachelor's degree,"cooking, football (calcio), board games","economics, history","literature, biology",52,moderate,79,high,31,low,9,low,95,high,Magistral Small,human,31,24,95,15,12,18,3.9444444444444446,0.6666666666666666,0.5250000000000001,0.1416666666666665,False,False
f05c44d22a,30,woman,heterosexual,Bologna,self-employed,lower secondary,in a relationship,2,native-born Italian,Atheist,PhD,bachelor's degree,"yoga, cooking, football (calcio), running, gardening","biology, chemistry","literature, history",93,high,18,low,98,high,100,high,24,low,Magistral Small,human,30,18,80,22,11,18,3.8333333333333335,0.6111111111111112,0.4750000000000001,0.136111111111111,False,False
5ad991b939,35,agender,homosexual,Los Angeles,self-employed,lower secondary,widowed,0,native-born american,Buddhism,PhD,no formal education,"photography, rock climbing, classical music, videogames, running","economics, biology","art, philosophy",73,high,7,low,79,high,38,moderate,38,moderate,Magistral Small,human,32,24,80,19,15,18,4.166666666666667,0.8333333333333334,0.6250000000000001,0.2083333333333332,False,False
8cf55d9e16,23,woman,homosexual,Philadelphia,employed part-time,bachelor's degree,married,1,native-born american,Atheist,bachelor's degree,vocational diploma,"photography, videogames, board games, volunteering, cinema","maths, history","literature, physics",32,low,32,low,84,high,33,moderate,9,low,Magistral Small,human,30,27,72,21,13,18,3.9444444444444446,0.7222222222222222,0.5250000000000001,0.197222222222222,True,False
15d04db186,29,man,heterosexual,Bari,unemployed,upper secondary,married,1,native-born Italian,Christianity,PhD,vocational diploma,"football (calcio), hiking, volunteering, knitting, running","computer science, art","chemistry, history",93,high,1,low,66,moderate,67,high,85,high,Magistral Small,human,31,26,92,16,13,18,3.611111111111111,0.7222222222222222,0.375,0.3472222222222221,False,False
f17849c77d,27,woman,heterosexual,Rome,employed part-time,primary school,single,0,immigrant,Agnostic,PhD,lower secondary,"painting, cooking, birdwatching, photography, videogames","economics, art","philosophy, physics",30,low,11,low,33,moderate,51,moderate,32,low,Magistral Small,human,32,17,81,15,11,18,3.9444444444444446,0.6111111111111112,0.5250000000000001,0.086111111111111,False,False
d85f5dd556,70,transgender,asexual,Los Angeles,employed part-time,master's degree,in a relationship,0,native-born american,Christianity,vocational diploma,vocational diploma,"classical music, reading novels, travel","physics, chemistry","literature, history",16,low,70,high,63,moderate,61,moderate,15,low,Magistral Small,human,23,25,40,16,13,18,3.9444444444444446,0.7222222222222222,0.5250000000000001,0.197222222222222,False,False
01e21f559d,40,woman,heterosexual,Bologna,employed full-time,upper secondary,married,1,native-born Italian,Hinduism,master's degree,upper secondary,"classical music, hiking","history, chemistry","art, maths",66,moderate,86,high,49,moderate,84,high,68,high,Magistral Small,human,32,23,95,17,13,18,3.9444444444444446,0.7222222222222222,0.5250000000000001,0.197222222222222,False,True
273ae5b4cf,28,woman,heterosexual,Rome,self-employed,PhD,in a relationship,0,native-born italian,Islam,upper secondary,primary school,"knitting, travel, rock climbing, gardening, videogames","chemistry, philosophy","literature, biology",39,moderate,0,low,7,low,33,moderate,69,high,Magistral Small,human,32,21,83,19,13,18,3.8333333333333335,0.7222222222222222,0.4750000000000001,0.2472222222222221,False,False
db848c1c4f,30,woman,homosexual,Kansas City,employed part-time,vocational diploma,single,1,native-born american,Agnostic,no formal education,bachelor's degree,"travel, birdwatching, knitting, board games, rock climbing","chemistry, art","history, philosophy",94,high,86,high,2,low,8,low,37,moderate,Magistral Small,human,31,22,77,16,14,18,4.277777777777778,0.7777777777777778,0.6749999999999999,0.1027777777777778,False,False
0853869509,18,man,heterosexual,Milan,employed part-time,upper secondary,single,0,native-born Italian,Atheist,upper secondary,lower secondary,"cooking, classical music","computer science, biology","maths, art",94,high,39,moderate,59,moderate,34,moderate,92,high,Magistral Small,human,33,27,87,13,13,18,3.9444444444444446,0.7222222222222222,0.5250000000000001,0.197222222222222,False,True
59dd26d132,35,transgender,homosexual,Milan,self-employed,PhD,widowed,0,native-born italian,Christianity,bachelor's degree,primary school,"knitting, yoga, travel, board games","biology, philosophy","economics, computer science",23,low,93,high,3,low,95,high,11,low,Magistral Small,human,23,21,43,19,14,18,4.055555555555555,0.7777777777777778,0.575,0.2027777777777778,False,False
95fd0d360c,22,transgender,homosexual,Kansas City,employed full-time,master's degree,single,0,native-born american,Christianity,vocational diploma,no formal education,"birdwatching, reading novels","computer science, literature","philosophy, maths",37,moderate,13,low,64,moderate,27,low,1,low,Magistral Small,human,32,21,84,14,14,18,4.222222222222222,0.7777777777777778,0.65,0.1277777777777777,False,True
9c3e529ae2,26,transgender,heterosexual,Philadelphia,unemployed,upper secondary,divorced,0,native-born american,Christianity,vocational diploma,master's degree,"yoga, hiking","maths, art","economics, computer science",20,low,1,low,46,moderate,31,low,30,low,Magistral Small,human,31,24,76,19,14,18,4.222222222222222,0.7777777777777778,0.65,0.1277777777777777,True,False
5c208c9d94,50,transgender,heterosexual,Naples,employed part-time,bachelor's degree,in a relationship,1,native-born italian,Christianity,vocational diploma,vocational diploma,"painting, volunteering","economics, art","biology, literature",35,moderate,9,low,59,moderate,60,moderate,72,high,Magistral Small,human,32,21,77,18,12,18,4.0,0.6666666666666666,0.55,0.1166666666666665,False,False
fcc6d514c2,29,transgender,heterosexual,Kansas City,unemployed,bachelor's degree,single,1,native-born american,Atheist,master's degree,master's degree,"hiking, reading novels, gardening, cinema","literature, physics","economics, maths",61,moderate,60,moderate,92,high,13,low,62,moderate,Magistral Small,human,32,24,82,13,14,18,4.055555555555555,0.7777777777777778,0.575,0.2027777777777778,False,True
f1265e4f0f,50,genderqueer,homosexual,Lecce,unemployed,primary school,in a relationship,1,native-born italian,Christianity,master's degree,bachelor's degree,"travel, board games, gardening","chemistry, art","maths, computer science",33,moderate,79,high,33,moderate,20,low,39,moderate,Magistral Small,human,32,14,80,12,14,18,4.222222222222222,0.7777777777777778,0.65,0.1277777777777777,False,True
b579aecaf8,22,genderqueer,bisexual,Washington DC,employed part-time,upper secondary,married,1,native-born american,Christianity,master's degree,no formal education,"photography, cycling","history, chemistry","biology, maths",32,low,26,low,48,moderate,80,high,38,moderate,Magistral Small,human,32,24,80,13,13,18,3.9444444444444446,0.7222222222222222,0.5250000000000001,0.197222222222222,False,True
72d0f2be5c,35,non-binary,asexual,Washington DC,unemployed,upper secondary,single,1,native-born American,Hinduism,PhD,vocational diploma,"travel, classical music, knitting, volunteering","computer science, biology","philosophy, history",39,moderate,14,low,47,moderate,38,moderate,25,low,Magistral Small,human,32,25,80,14,12,18,3.7777777777777777,0.6666666666666666,0.4499999999999999,0.2166666666666666,False,False
2d44a50f61,40,woman,heterosexual,Rome,unemployed,primary school,in a relationship,1,native-born italian,Agnostic,PhD,upper secondary,"yoga, running, baking, board games, cooking","physics, history","biology, chemistry",18,low,2,low,28,low,100,high,97,high,Magistral Small,human,32,14,80,12,14,18,4.055555555555555,0.7777777777777778,0.575,0.2027777777777778,False,False
4be496f024,26,transgender,heterosexual,Kansas City,employed part-time,vocational diploma,in a relationship,2,native-born American,Judaism,bachelor's degree,master's degree,"travel, baking, running, painting","economics, art","maths, computer science",39,moderate,48,moderate,50,moderate,44,moderate,91,high,Magistral Small,human,31,20,81,14,12,18,3.6666666666666665,0.6666666666666666,0.3999999999999999,0.2666666666666666,False,True
2cb7a47d8f,35,man,homosexual,Chicago,employed full-time,bachelor's degree,widowed,0,native-born american,Agnostic,no formal education,upper secondary,"cooking, reading novels","chemistry, economics","maths, biology",2,low,7,low,93,high,4,low,48,moderate,Magistral Small,human,32,21,80,12,13,18,4.055555555555555,0.7222222222222222,0.575,0.1472222222222222,False,True
