run_id,model_name,mode,age,gender,sexual_orientation,city_of_living,employment_status,education_level,marital_status,children,migration_status,religious_beliefs,parent_1_education,parent_2_education,hobbies,fav_subjects,hat_subjects,ocean_openness_score,ocean_openness_level,ocean_conscientiousness_score,ocean_conscientiousness_level,ocean_extraversion_score,ocean_extraversion_level,ocean_agreeableness_score,ocean_agreeableness_level,ocean_neuroticism_score,ocean_neuroticism_level,amas_score,mseaq_score,anxiety_score,anxiety_level,gender_level
0f686743df,microsoft/phi-4-reasoning-plus,human,27,genderqueer,heterosexual,Kansas City,employed part-time,PhD,single,1,native-born american,Agnostic,no formal education,vocational diploma,"painting, yoga, knitting, board games","economics, literature","physics, history",74,high,21,low,23,low,29,low,24,low,26.0,49.0,75.0,low_anxiety,other
da0410c179,microsoft/Phi-4-reasoning-plus,human,50,agender,heterosexual,Bologna,employed part-time,upper secondary,married,2,native-born Italian,Atheist,upper secondary,upper secondary,"board games, rock climbing, photography, running","economics, chemistry","computer science, literature",28,low,74,high,27,low,37,moderate,15,low,18.0,57.0,75.0,low_anxiety,other
022eca9777,microsoft/Phi-4-reasoning-plus,human,70,woman,bisexual,Rome,employed part-time,master's degree,married,1,native-born Italian,Christianity,primary school,lower secondary,"cinema, travel, photography, football (calcio)","maths, chemistry","computer science, biology",95,high,79,high,35,moderate,83,high,79,high,23.0,46.0,69.0,low_anxiety,female
dc7ce1aea5,microsoft/Phi-4-reasoning-plus,human,20,woman,homosexual,Lecce,full-time student,upper secondary,single,0,native-born Italian,Agnostic,master's degree,master's degree,"travel, running, videogames","computer science, physics","biology, history",50,moderate,12,low,8,low,93,high,20,low,18.0,46.0,64.0,low_anxiety,female
473852fb82,microsoft/Phi-4-reasoning-plus,human,19,woman,homosexual,Naples,unemployed,upper secondary,single,0,immigrant,Buddhism,vocational diploma,no formal education,"football (calcio), painting","literature, maths","physics, computer science",56,moderate,65,moderate,91,high,80,high,56,moderate,27.0,48.0,75.0,low_anxiety,female
73d9816d35,microsoft/Phi-4-reasoning-plus,human,20,woman,bisexual,New York,employed part-time,vocational diploma,single,0,native-born American,Christianity,primary school,lower secondary,"travel, baking, photography, videogames, yoga","computer science, history","physics, chemistry",21,low,34,moderate,80,high,24,low,9,low,24.0,44.0,68.0,low_anxiety,female
f373930f18,microsoft/Phi-4-reasoning-plus,human,50,woman,asexual,Milan,self-employed,bachelor's degree,single,2,native-born Italian,Hinduism,upper secondary,bachelor's degree,"classical music, photography, football (calcio)","biology, physics","art, chemistry",33,moderate,56,moderate,13,low,85,high,26,low,24.0,40.0,64.0,low_anxiety,female
8ee6ad361d,microsoft/phi-4-reasoning-plus,human,26,transgender,asexual,Milan,self-employed,lower secondary,divorced,0,native-born italian,Judaism,vocational diploma,primary school,"knitting, painting, cooking, classical music, board games","chemistry, maths","philosophy, literature",84,high,18,low,99,high,33,moderate,12,low,26.0,36.0,62.0,low_anxiety,other
d26eb82261,microsoft/Phi-4-reasoning-plus,human,22,transgender,homosexual,Naples,full-time student,bachelor's degree,single,0,native-born Italian,Hinduism,bachelor's degree,bachelor's degree,"rock climbing, travel, cooking, running, painting","maths, physics","art, computer science",91,high,98,high,47,moderate,46,moderate,18,low,24.0,36.0,60.0,low_anxiety,other
d4022de341,microsoft/Phi-4-reasoning-plus,human,25,man,asexual,Rome,employed part-time,vocational diploma,married,0,native-born Italian,Christianity,master's degree,vocational diploma,"gardening, birdwatching, running","biology, art","economics, computer science",75,high,25,low,64,moderate,85,high,82,high,23.0,48.0,71.0,low_anxiety,male
a1d59b14d1,microsoft/phi-4-reasoning-plus,human,70,non-binary,heterosexual,Chicago,self-employed,PhD,married,2,immigrant,Atheist,lower secondary,master's degree,"board games, reading novels, volunteering, travel","philosophy, maths","history, art",1,low,29,low,39,moderate,30,low,47,moderate,22.0,50.0,72.0,low_anxiety,other
8460f6bd4d,microsoft/Phi-4-reasoning-plus,human,19,man,heterosexual,Los Angeles,full-time student,upper secondary,single,0,native-born American,Hinduism,upper secondary,no formal education,"classical music, travel, board games, volunteering, yoga","physics, economics","computer science, maths",50,moderate,60,moderate,10,low,82,high,24,low,21.0,49.0,70.0,low_anxiety,male
2a7f5df0a8,microsoft/Phi-4-reasoning-plus,human,27,woman,asexual,Washington DC,employed full-time,upper secondary,single,0,native-born American,Judaism,vocational diploma,no formal education,"hiking, running, classical music, volunteering","maths, literature","chemistry, biology",90,high,3,low,43,moderate,56,moderate,87,high,24.0,46.0,70.0,low_anxiety,female
4cb8ac47d9,microsoft/Phi-4-reasoning-plus,human,18,woman,heterosexual,Philadelphia,employed full-time,lower secondary,in a relationship,0,native-born American,Hinduism,bachelor's degree,no formal education,"cinema, running, videogames","biology, art","literature, economics",85,high,100,high,74,high,47,moderate,33,moderate,27.0,47.0,74.0,low_anxiety,female
a80aa7e7ed,microsoft/Phi-4-reasoning-plus,human,19,man,heterosexual,Rome,full-time student,vocational diploma,single,0,native-born Italian,Atheist,PhD,vocational diploma,"volunteering, cooking","chemistry, art","literature, economics",88,high,54,moderate,44,moderate,40,moderate,33,moderate,21.0,54.0,75.0,low_anxiety,male
7c7aff7656,microsoft/Phi-4-reasoning-plus,human,28,man,heterosexual,Washington DC,employed full-time,vocational diploma,married,1,native-born American,Judaism,vocational diploma,vocational diploma,"football (calcio), cycling","biology, philosophy","economics, physics",80,high,88,high,55,moderate,83,high,28,low,23.0,40.0,63.0,low_anxiety,male
e1fe72d36c,microsoft/phi-4-reasoning-plus,human,40,agender,heterosexual,New York,self-employed,no formal education,in a relationship,2,native-born american,Islam,vocational diploma,PhD,"cooking, travel, yoga, painting, classical music","computer science, art","history, maths",79,high,55,moderate,36,moderate,56,moderate,15,low,26.0,49.0,75.0,low_anxiety,other
3c961637d7,microsoft/Phi-4-reasoning-plus,human,20,agender,heterosexual,Bologna,full-time student,upper secondary,single,0,native-born Italian,Buddhism,primary school,PhD,"painting, hiking","maths, literature","economics, history",0,low,0,low,47,moderate,55,moderate,89,high,31.0,46.0,77.0,low_anxiety,other
e604d0e9bb,microsoft/Phi-4-reasoning-plus,human,22,woman,heterosexual,Washington DC,self-employed,upper secondary,single,0,native-born American,Judaism,primary school,no formal education,"baking, reading novels, cinema","philosophy, art","computer science, literature",43,moderate,63,moderate,70,high,13,low,31,low,25.0,52.0,77.0,low_anxiety,female
57ae1992b6,microsoft/Phi-4-reasoning-plus,human,60,man,homosexual,Milan,employed full-time,vocational diploma,in a relationship,1,native-born Italian,Christianity,upper secondary,primary school,"hiking, reading novels, gardening, photography, cooking","maths, philosophy","physics, literature",16,low,78,high,57,moderate,6,low,31,low,21.0,57.0,78.0,low_anxiety,male
c0ef0af424,microsoft/Phi-4-reasoning-plus,human,25,woman,heterosexual,Philadelphia,employed full-time,bachelor's degree,in a relationship,2,native-born American,Buddhism,upper secondary,vocational diploma,"football (calcio), cycling","maths, art","physics, literature",91,high,68,high,75,high,74,high,40,moderate,26.0,36.0,62.0,low_anxiety,female
9abca2b117,microsoft/Phi-4-reasoning-plus,human,24,man,heterosexual,Washington DC,employed full-time,bachelor's degree,in a relationship,1,native-born American,Christianity,no formal education,PhD,"cycling, cooking, running, gardening, photography","history, literature","economics, biology",3,low,29,low,23,low,72,high,10,low,20.0,53.0,73.0,low_anxiety,male
3ddccc4bb5,microsoft/Phi-4-reasoning-plus,human,25,woman,homosexual,New York,employed full-time,vocational diploma,in a relationship,0,native-born American,Atheist,no formal education,bachelor's degree,"volunteering, rock climbing","philosophy, art","maths, physics",43,moderate,86,high,55,moderate,60,moderate,83,high,26.0,43.0,69.0,low_anxiety,female
24677dfc44,microsoft/Phi-4-reasoning-plus,human,26,man,asexual,Lecce,unemployed,upper secondary,married,0,native-born Italian,Christianity,PhD,upper secondary,"baking, travel","computer science, chemistry","art, philosophy",80,high,8,low,100,high,91,high,28,low,22.0,36.0,58.0,low_anxiety,male
edf3a758f5,microsoft/Phi-4-reasoning-plus,human,24,man,homosexual,Kansas City,unemployed,vocational diploma,in a relationship,1,native-born American,Islam,vocational diploma,bachelor's degree,"birdwatching, cinema, running, videogames, baking","computer science, maths","biology, philosophy",36,moderate,36,moderate,26,low,68,high,22,low,22.0,52.0,74.0,low_anxiety,male
5ed5bcfd87,microsoft/Phi-4-reasoning-plus,human,26,woman,asexual,Lecce,employed part-time,bachelor's degree,married,2,immigrant,Islam,lower secondary,lower secondary,"football (calcio), travel","physics, biology","philosophy, maths",14,low,17,low,20,low,97,high,9,low,27.0,49.0,76.0,low_anxiety,female
d4f0b9e2d1,microsoft/Phi-4-reasoning-plus,human,60,man,heterosexual,Bologna,employed full-time,vocational diploma,married,2,native-born Italian,Judaism,bachelor's degree,vocational diploma,"painting, photography, cinema","biology, history","chemistry, computer science",91,high,20,low,44,moderate,14,low,32,low,27.0,48.0,75.0,low_anxiety,male
d46d53c428,microsoft/Phi-4-reasoning-plus,human,30,man,bisexual,Naples,unemployed,upper secondary,married,2,immigrant,Islam,PhD,lower secondary,"videogames, football (calcio)","history, maths","chemistry, economics",79,high,73,high,54,moderate,46,moderate,8,low,25.0,44.0,69.0,low_anxiety,male
684a1bca85,microsoft/Phi-4-reasoning-plus,human,20,man,heterosexual,Bologna,full-time student,vocational diploma,in a relationship,0,native-born Italian,Hinduism,bachelor's degree,vocational diploma,"painting, rock climbing, football (calcio), videogames, knitting","maths, art","philosophy, physics",95,high,15,low,83,high,25,low,73,high,28.0,41.0,69.0,low_anxiety,male
68cae8a52a,microsoft/Phi-4-reasoning-plus,human,20,woman,bisexual,Chicago,full-time student,vocational diploma,in a relationship,0,immigrant,Islam,upper secondary,upper secondary,"running, football (calcio), videogames","computer science, physics","art, history",43,moderate,78,high,46,moderate,27,low,8,low,22.0,50.0,72.0,low_anxiety,female
b3216aaf9c,microsoft/phi-4-reasoning-plus,human,23,man,heterosexual,Rome,self-employed,lower secondary,single,0,native-born italian,Islam,vocational diploma,bachelor's degree,"classical music, painting, videogames","biology, philosophy","computer science, art",78,high,31,low,72,high,28,low,35,moderate,26.0,49.0,75.0,low_anxiety,male
a02898a037,microsoft/Phi-4-reasoning-plus,human,30,woman,homosexual,Milan,employed full-time,vocational diploma,divorced,2,immigrant,Christianity,master's degree,upper secondary,"cycling, hiking, cinema, running, gardening","computer science, chemistry","physics, literature",15,low,56,moderate,45,moderate,46,moderate,87,high,25.0,53.0,78.0,low_anxiety,female
8d5d3a8c62,microsoft/Phi-4-reasoning-plus,human,28,agender,heterosexual,Naples,employed full-time,master's degree,in a relationship,0,native-born Italian,Atheist,no formal education,PhD,"hiking, videogames, baking, travel, football (calcio)","physics, literature","biology, history",68,high,84,high,31,low,33,moderate,15,low,24.0,44.0,68.0,low_anxiety,other
4b82a5cedd,microsoft/phi-4-reasoning-plus,human,25,man,heterosexual,Kansas City,employed part-time,vocational diploma,single,0,native-born american,Islam,vocational diploma,master's degree,"football (calcio), classical music, yoga","chemistry, art","maths, computer science",47,moderate,18,low,10,low,62,moderate,40,moderate,25.0,50.0,75.0,low_anxiety,male
5b002173ef,microsoft/Phi-4-reasoning-plus,human,35,woman,heterosexual,Bari,self-employed,bachelor's degree,divorced,2,native-born Italian,Christianity,lower secondary,no formal education,"baking, rock climbing","biology, history","literature, maths",61,moderate,57,moderate,71,high,27,low,26,low,23.0,50.0,73.0,low_anxiety,female
3d7aa94896,microsoft/Phi-4-reasoning-plus,human,20,man,bisexual,Los Angeles,full-time student,vocational diploma,single,0,native-born American,Christianity,upper secondary,bachelor's degree,"running, cinema, photography, reading novels","art, computer science","history, maths",56,moderate,83,high,85,high,57,moderate,51,moderate,26.0,42.0,68.0,low_anxiety,male
e8dbc81049,microsoft/Phi-4-reasoning-plus,human,26,genderqueer,bisexual,Philadelphia,unemployed,bachelor's degree,married,0,native-born American,Atheist,upper secondary,lower secondary,"travel, cinema, gardening, cycling","economics, history","literature, art",71,high,69,high,15,low,81,high,22,low,15.0,57.0,72.0,low_anxiety,other
305ef5eee8,microsoft/Phi-4-reasoning-plus,human,60,man,heterosexual,Bari,self-employed,vocational diploma,married,2,native-born Italian,Agnostic,no formal education,no formal education,"gardening, baking, rock climbing, board games, football (calcio)","biology, physics","computer science, maths",27,low,81,high,88,high,54,moderate,74,high,21.0,43.0,64.0,low_anxiety,male
97c4a8f01e,microsoft/Phi-4-reasoning-plus,human,19,woman,heterosexual,Milan,full-time student,upper secondary,single,0,native-born Italian,Christianity,no formal education,upper secondary,"cinema, hiking, reading novels, rock climbing","biology, chemistry","art, history",2,low,59,moderate,72,high,54,moderate,13,low,20.0,42.0,62.0,low_anxiety,female
4a28e955af,microsoft/Phi-4-reasoning-plus,human,35,woman,homosexual,Bari,employed full-time,upper secondary,in a relationship,1,native-born Italian,Christianity,vocational diploma,bachelor's degree,"board games, gardening, cinema, running, birdwatching","philosophy, maths","computer science, literature",26,low,81,high,99,high,58,moderate,52,moderate,23.0,45.0,68.0,low_anxiety,female
aede1dcbfb,microsoft/Phi-4-reasoning-plus,human,19,man,heterosexual,Kansas City,full-time student,upper secondary,single,0,native-born American,Atheist,master's degree,bachelor's degree,"volunteering, photography, videogames, reading novels, gardening","physics, computer science","philosophy, chemistry",28,low,25,low,71,high,78,high,39,moderate,26.0,48.0,74.0,low_anxiety,male
3a2ed719ab,microsoft/Phi-4-reasoning-plus,human,50,man,heterosexual,Bologna,self-employed,upper secondary,single,1,native-born Italian,Christianity,vocational diploma,vocational diploma,"gardening, knitting, running, board games","literature, biology","computer science, economics",98,high,45,moderate,95,high,70,high,89,high,19.0,46.0,65.0,low_anxiety,male
82b12146fc,microsoft/phi-4-reasoning-plus,human,70,transgender,bisexual,Bari,self-employed,vocational diploma,divorced,1,native-born italian,Agnostic,lower secondary,PhD,"travel, reading novels","chemistry, literature","history, maths",41,moderate,84,high,48,moderate,83,high,1,low,26.0,47.0,73.0,low_anxiety,other
6fdb1a43db,microsoft/Phi-4-reasoning-plus,human,27,woman,asexual,Lecce,employed part-time,upper secondary,married,1,native-born Italian,Agnostic,PhD,upper secondary,"running, reading novels, yoga, football (calcio)","chemistry, physics","maths, philosophy",35,moderate,43,moderate,81,high,96,high,41,moderate,22.0,49.0,71.0,low_anxiety,female
edad4f9bad,microsoft/Phi-4-reasoning-plus,human,20,woman,bisexual,Bari,employed part-time,upper secondary,single,0,native-born Italian,Hinduism,master's degree,vocational diploma,"photography, cinema, football (calcio), birdwatching, board games","maths, art","chemistry, history",14,low,73,high,39,moderate,95,high,44,moderate,18.0,57.0,75.0,low_anxiety,female
9dac6e7fa4,microsoft/phi-4-reasoning-plus,human,19,transgender,heterosexual,Naples,employed part-time,bachelor's degree,married,0,native-born italian,Islam,bachelor's degree,vocational diploma,"cooking, cinema, birdwatching","chemistry, art","economics, physics",3,low,9,low,92,high,50,moderate,62,moderate,26.0,47.0,73.0,low_anxiety,other
d7729dd8fc,microsoft/phi-4-reasoning-plus,human,25,man,homosexual,Naples,employed part-time,master's degree,married,0,native-born italian,Atheist,PhD,PhD,"cinema, baking, knitting","biology, physics","economics, philosophy",60,moderate,45,moderate,21,low,67,high,45,moderate,25.0,48.0,73.0,low_anxiety,male
56699bd4d4,microsoft/phi-4-reasoning-plus,human,30,non-binary,asexual,Milan,self-employed,vocational diploma,in a relationship,0,native-born italian,Agnostic,bachelor's degree,vocational diploma,"running, hiking, travel","biology, art","literature, maths",10,low,76,high,98,high,62,moderate,49,moderate,26.0,35.0,61.0,low_anxiety,other
d0f2230b41,microsoft/Phi-4-reasoning-plus,human,18,man,heterosexual,Kansas City,full-time student,upper secondary,single,0,native-born American,Islam,bachelor's degree,lower secondary,"travel, volunteering, yoga, running","literature, economics","art, philosophy",37,moderate,93,high,30,low,99,high,24,low,22.0,50.0,72.0,low_anxiety,male
038cf41685,microsoft/Phi-4-reasoning-plus,human,30,genderqueer,heterosexual,Lecce,employed part-time,vocational diploma,in a relationship,1,native-born Italian,Atheist,PhD,vocational diploma,"football (calcio), cooking, volunteering","economics, history","maths, computer science",70,high,4,low,97,high,98,high,6,low,19.0,57.0,76.0,low_anxiety,other
ec7f0f3ab1,microsoft/Phi-4-reasoning-plus,human,22,woman,heterosexual,Naples,self-employed,bachelor's degree,single,1,native-born Italian,Islam,vocational diploma,lower secondary,"videogames, hiking, cinema, travel, cycling","history, art","literature, biology",91,high,78,high,1,low,66,moderate,85,high,22.0,41.0,63.0,low_anxiety,female
b0fb2985d8,microsoft/Phi-4-reasoning-plus,human,27,man,heterosexual,Bologna,self-employed,upper secondary,in a relationship,0,immigrant,Islam,vocational diploma,PhD,"videogames, reading novels, board games, knitting","computer science, chemistry","biology, economics",67,high,16,low,37,moderate,88,high,62,moderate,25.0,39.0,64.0,low_anxiety,male
f9b831edcb,microsoft/Phi-4-reasoning-plus,human,40,genderqueer,heterosexual,New York,employed full-time,upper secondary,married,2,native-born American,Christianity,lower secondary,PhD,"painting, board games","maths, physics","history, computer science",74,high,84,high,73,high,50,moderate,41,moderate,27.0,38.0,65.0,low_anxiety,other
0670042189,microsoft/Phi-4-reasoning-plus,human,60,woman,heterosexual,Naples,employed full-time,PhD,in a relationship,1,native-born Italian,Buddhism,upper secondary,bachelor's degree,"cinema, painting, gardening, baking, cooking","literature, maths","computer science, biology",17,low,50,moderate,63,moderate,59,moderate,72,high,22.0,45.0,67.0,low_anxiety,female
af71110a30,microsoft/phi-4-reasoning-plus,human,40,transgender,heterosexual,Bari,employed part-time,master's degree,divorced,0,native-born italian,Islam,bachelor's degree,lower secondary,"cycling, cinema","literature, philosophy","maths, economics",54,moderate,28,low,99,high,53,moderate,8,low,25.0,48.0,73.0,low_anxiety,other
478c541e84,microsoft/Phi-4-reasoning-plus,human,22,man,heterosexual,Bologna,full-time student,bachelor's degree,single,0,native-born Italian,Christianity,master's degree,bachelor's degree,"gardening, board games, classical music, rock climbing","chemistry, economics","biology, literature",90,high,75,high,79,high,39,moderate,4,low,16.0,29.0,45.0,low_anxiety,male
144ed830f4,microsoft/Phi-4-reasoning-plus,human,22,man,heterosexual,Kansas City,employed full-time,vocational diploma,single,0,native-born American,Christianity,upper secondary,no formal education,"volunteering, cooking, classical music","history, economics","art, biology",83,high,37,moderate,28,low,28,low,49,moderate,24.0,45.0,69.0,low_anxiety,male
f24883fd73,microsoft/Phi-4-reasoning-plus,human,35,genderqueer,heterosexual,Washington DC,employed full-time,bachelor's degree,married,1,native-born American,Hinduism,bachelor's degree,lower secondary,"photography, cooking, reading novels, travel, volunteering","literature, physics","computer science, philosophy",42,moderate,75,high,65,moderate,83,high,54,moderate,25.0,47.0,72.0,low_anxiety,other
09c831ac56,microsoft/Phi-4-reasoning-plus,human,20,woman,heterosexual,Naples,full-time student,upper secondary,single,0,immigrant,Christianity,bachelor's degree,vocational diploma,"yoga, board games","physics, chemistry","literature, philosophy",92,high,87,high,26,low,65,moderate,73,high,27.0,44.0,71.0,low_anxiety,female
bf941b8877,microsoft/phi-4-reasoning-plus,human,70,man,heterosexual,Naples,employed part-time,upper secondary,single,0,native-born italian,Christianity,lower secondary,no formal education,"reading novels, classical music","biology, computer science","literature, economics",88,high,25,low,61,moderate,93,high,33,moderate,23.0,49.0,72.0,low_anxiety,male
bb4d98de5e,microsoft/phi-4-reasoning-plus,human,19,man,heterosexual,Philadelphia,employed part-time,upper secondary,single,0,native-born american,Islam,vocational diploma,bachelor's degree,"running, yoga, painting","economics, maths","computer science, chemistry",91,high,13,low,98,high,62,moderate,74,high,26.0,49.0,75.0,low_anxiety,male
710f16c613,microsoft/Phi-4-reasoning-plus,human,35,man,heterosexual,Chicago,employed full-time,upper secondary,single,1,native-born American,Christianity,master's degree,no formal education,"cinema, board games","economics, physics","history, maths",13,low,90,high,46,moderate,97,high,74,high,26.0,51.0,77.0,low_anxiety,male
210c379c53,microsoft/Phi-4-reasoning-plus,human,40,man,bisexual,Rome,employed full-time,vocational diploma,single,1,native-born Italian,Buddhism,primary school,master's degree,"baking, knitting","physics, biology","philosophy, art",60,moderate,79,high,84,high,9,low,23,low,23.0,44.0,67.0,low_anxiety,male
12e5028d84,microsoft/Phi-4-reasoning-plus,human,35,woman,homosexual,New York,employed full-time,bachelor's degree,single,1,native-born American,Agnostic,lower secondary,primary school,"birdwatching, cinema, yoga","maths, chemistry","physics, biology",85,high,100,high,47,moderate,67,high,58,moderate,26.0,36.0,62.0,low_anxiety,female
4527cc3c13,microsoft/Phi-4-reasoning-plus,human,35,transgender,bisexual,Bari,self-employed,lower secondary,divorced,2,native-born Italian,Islam,vocational diploma,vocational diploma,"running, cinema, board games, travel, volunteering","chemistry, economics","maths, literature",86,high,89,high,4,low,24,low,66,moderate,22.0,50.0,72.0,low_anxiety,other
a86f89555c,microsoft/Phi-4-reasoning-plus,human,24,man,heterosexual,Bologna,self-employed,vocational diploma,in a relationship,0,native-born Italian,Christianity,vocational diploma,PhD,"birdwatching, travel, reading novels","chemistry, computer science","economics, maths",13,low,38,moderate,40,moderate,60,moderate,44,moderate,27.0,49.0,76.0,low_anxiety,male
d81c46fe67,microsoft/phi-4-reasoning-plus,human,26,transgender,heterosexual,Milan,self-employed,lower secondary,single,1,immigrant,Islam,upper secondary,no formal education,"cooking, classical music, yoga, football (calcio), board games","philosophy, physics","art, economics",97,high,68,high,95,high,37,moderate,81,high,26.0,49.0,75.0,low_anxiety,other
5466f671ae,microsoft/Phi-4-reasoning-plus,human,40,man,bisexual,Los Angeles,unemployed,bachelor's degree,divorced,1,native-born American,Christianity,master's degree,bachelor's degree,"cinema, cycling, volunteering, running, rock climbing","chemistry, computer science","philosophy, literature",82,high,49,moderate,82,high,97,high,78,high,21.0,48.0,69.0,low_anxiety,male
fb1ef0be1e,microsoft/Phi-4-reasoning-plus,human,19,man,bisexual,Los Angeles,employed part-time,upper secondary,single,0,native-born American,Christianity,vocational diploma,PhD,"videogames, football (calcio), photography, yoga","art, literature","chemistry, history",13,low,41,moderate,96,high,93,high,13,low,25.0,41.0,66.0,low_anxiety,male
07f452596a,microsoft/Phi-4-reasoning-plus,human,20,man,heterosexual,Los Angeles,unemployed,upper secondary,single,0,native-born American,Atheist,no formal education,upper secondary,"travel, classical music, baking, birdwatching, rock climbing","biology, chemistry","computer science, maths",75,high,11,low,48,moderate,35,moderate,19,low,25.0,44.0,69.0,low_anxiety,male
744762d31f,microsoft/Phi-4-reasoning-plus,human,20,man,heterosexual,Bologna,full-time student,vocational diploma,single,0,native-born Italian,Christianity,primary school,no formal education,"football (calcio), hiking, cycling, travel, painting","chemistry, philosophy","economics, maths",87,high,13,low,53,moderate,30,low,14,low,24.0,49.0,73.0,low_anxiety,male
04ab23da68,microsoft/phi-4-reasoning-plus,human,40,transgender,heterosexual,Philadelphia,employed full-time,upper secondary,divorced,0,native-born american,Atheist,vocational diploma,vocational diploma,"rock climbing, birdwatching","maths, computer science","physics, art",77,high,96,high,82,high,57,moderate,72,high,25.0,48.0,73.0,low_anxiety,other
547715af06,microsoft/Phi-4-reasoning-plus,human,19,man,heterosexual,New York,full-time student,bachelor's degree,in a relationship,0,native-born American,Christianity,vocational diploma,upper secondary,"cinema, classical music, photography, running","physics, art","history, literature",54,moderate,24,low,87,high,43,moderate,71,high,23.0,39.0,62.0,low_anxiety,male
375abecf4f,microsoft/Phi-4-reasoning-plus,human,28,woman,heterosexual,Rome,employed part-time,upper secondary,single,0,native-born Italian,Christianity,no formal education,vocational diploma,"knitting, reading novels","literature, computer science","economics, philosophy",81,high,78,high,64,moderate,71,high,38,moderate,24.0,52.0,76.0,low_anxiety,female
2b87fdaa50,microsoft/phi-4-reasoning-plus,human,19,transgender,heterosexual,Naples,employed part-time,bachelor's degree,in a relationship,0,native-born italian,Hinduism,vocational diploma,master's degree,"birdwatching, travel, running","chemistry, art","economics, history",18,low,53,moderate,3,low,100,high,8,low,22.0,49.0,71.0,low_anxiety,other
cbe04e8b2d,microsoft/Phi-4-reasoning-plus,human,22,woman,heterosexual,Washington DC,unemployed,vocational diploma,single,2,native-born American,Islam,primary school,master's degree,"classical music, birdwatching, yoga, rock climbing","philosophy, maths","chemistry, literature",88,high,92,high,50,moderate,72,high,28,low,14.0,44.0,58.0,low_anxiety,female
ec3a0aa8f1,microsoft/Phi-4-reasoning-plus,human,26,man,heterosexual,Milan,employed full-time,bachelor's degree,in a relationship,0,immigrant,Christianity,primary school,lower secondary,"volunteering, travel, cinema","maths, chemistry","art, literature",70,high,96,high,11,low,29,low,94,high,23.0,43.0,66.0,low_anxiety,male
48ecd632e3,microsoft/phi-4-reasoning-plus,human,26,woman,heterosexual,Philadelphia,employed part-time,bachelor's degree,divorced,0,native-born american,Atheist,upper secondary,upper secondary,"running, classical music, painting, yoga","art, computer science","physics, chemistry",80,high,20,low,5,low,33,moderate,4,low,23.0,35.0,58.0,low_anxiety,female
8be33d57df,microsoft/Phi-4-reasoning-plus,human,23,man,heterosexual,Philadelphia,employed full-time,master's degree,in a relationship,1,immigrant,Islam,master's degree,bachelor's degree,"yoga, gardening, classical music, reading novels","economics, maths","literature, physics",95,high,1,low,95,high,65,moderate,8,low,24.0,29.0,53.0,low_anxiety,male
8f65f4ff99,microsoft/Phi-4-reasoning-plus,human,60,man,asexual,Bologna,employed full-time,vocational diploma,widowed,2,native-born Italian,Atheist,no formal education,upper secondary,"travel, birdwatching, football (calcio), rock climbing, gardening","maths, art","biology, history",4,low,12,low,18,low,2,low,19,low,27.0,46.0,73.0,low_anxiety,male
c129a4f87c,microsoft/Phi-4-reasoning-plus,human,27,man,homosexual,Washington DC,employed full-time,PhD,in a relationship,0,immigrant,Christianity,upper secondary,primary school,"birdwatching, rock climbing, travel","philosophy, literature","chemistry, biology",78,high,1,low,10,low,15,low,63,moderate,25.0,33.0,58.0,low_anxiety,male
0d4dbfe8c5,microsoft/Phi-4-reasoning-plus,human,19,man,heterosexual,Los Angeles,employed part-time,upper secondary,single,0,native-born American,Islam,no formal education,upper secondary,"photography, birdwatching","biology, history","maths, philosophy",75,high,40,moderate,89,high,72,high,11,low,23.0,49.0,72.0,low_anxiety,male
f9885a80b6,microsoft/Phi-4-reasoning-plus,human,35,man,heterosexual,Rome,self-employed,master's degree,married,2,native-born Italian,Islam,PhD,bachelor's degree,"birdwatching, hiking, knitting, rock climbing, yoga","history, chemistry","computer science, economics",44,moderate,11,low,68,high,50,moderate,13,low,23.0,51.0,74.0,low_anxiety,male
b890c58b29,microsoft/Phi-4-reasoning-plus,human,24,man,heterosexual,New York,employed full-time,upper secondary,single,0,native-born American,Islam,lower secondary,master's degree,"football (calcio), yoga, cinema, painting, videogames","philosophy, computer science","biology, art",25,low,52,moderate,85,high,14,low,100,high,22.0,53.0,75.0,low_anxiety,male
943b0036f9,microsoft/Phi-4-reasoning-plus,human,21,genderqueer,heterosexual,Bari,part-time student,lower secondary,married,1,immigrant,Christianity,primary school,PhD,"videogames, birdwatching, knitting, cinema","literature, biology","philosophy, history",59,moderate,12,low,62,moderate,80,high,41,moderate,27.0,44.0,71.0,low_anxiety,other
c6973e686d,microsoft/phi-4-reasoning-plus,human,30,transgender,asexual,Lecce,employed full-time,bachelor's degree,in a relationship,1,native-born italian,Christianity,no formal education,primary school,"cycling, classical music, hiking, birdwatching","computer science, literature","biology, maths",81,high,18,low,90,high,65,moderate,99,high,26.0,47.0,73.0,low_anxiety,other
1220d9ca25,microsoft/Phi-4-reasoning-plus,human,25,man,heterosexual,Washington DC,self-employed,vocational diploma,in a relationship,0,immigrant,Judaism,PhD,lower secondary,"birdwatching, painting, photography, rock climbing","economics, literature","biology, computer science",0,low,90,high,90,high,32,low,3,low,23.0,36.0,59.0,low_anxiety,male
