run_id,model_name,mode,age,gender,sexual_orientation,city_of_living,employment_status,education_level,marital_status,children,migration_status,religious_beliefs,parent_1_education,parent_2_education,hobbies,fav_subjects,hat_subjects,ocean_openness_score,ocean_openness_level,ocean_conscientiousness_score,ocean_conscientiousness_level,ocean_extraversion_score,ocean_extraversion_level,ocean_agreeableness_score,ocean_agreeableness_level,ocean_neuroticism_score,ocean_neuroticism_level
7f3da34a5e,magistral-small-latest,human,50,transgender,heterosexual,Rome,unemployed,primary school,married,2,native-born Italian,Islam,PhD,no formal education,"yoga, volunteering","philosophy, history","maths, physics",46,moderate,42,moderate,18,low,2,low,92,high
67c620be10,magistral-small-latest,human,24,man,bisexual,Kansas City,employed part-time,upper secondary,in a relationship,0,native-born American,Agnostic,primary school,master's degree,"rock climbing, board games","maths, art","chemistry, literature",4,low,16,low,9,low,26,low,7,low
c1c8805850,magistral-small-latest,human,18,woman,bisexual,Rome,full-time student,upper secondary,single,0,native-born Italian,Islam,master's degree,no formal education,"running, volunteering, football (calcio)","economics, physics","art, literature",60,moderate,18,low,56,moderate,18,low,75,high
403bde4b03,magistral-small-latest,human,29,man,heterosexual,Milan,unemployed,vocational diploma,single,0,native-born Italian,Judaism,PhD,bachelor's degree,"painting, cinema, yoga, knitting","chemistry, history","literature, computer science",18,low,19,low,28,low,20,low,97,high
d4c14bf831,magistral-small-latest,human,30,woman,heterosexual,Kansas City,employed full-time,upper secondary,in a relationship,2,native-born American,Atheist,primary school,lower secondary,"birdwatching, volunteering, photography","computer science, physics","literature, art",80,high,10,low,55,moderate,74,high,31,low
a2cc288305,mistralai/magistral-small-2509,human,24,transgender,homosexual,Philadelphia,employed part-time,lower secondary,married,1,native-born american,Islam,primary school,bachelor's degree,"baking, football (calcio), board games","economics, philosophy","biology, chemistry",43,moderate,20,low,77,high,49,moderate,25,low
3b8529447d,magistral-small-latest,human,26,transgender,heterosexual,New York,full-time student,bachelor's degree,single,0,native-born American,Agnostic,upper secondary,master's degree,"cinema, travel, gardening","literature, maths","art, physics",14,low,54,moderate,96,high,76,high,73,high
9e45d39d4a,magistral-small-latest,human,40,agender,heterosexual,Naples,employed full-time,lower secondary,married,2,native-born Italian,Christianity,PhD,master's degree,"board games, cooking","literature, maths","art, biology",62,moderate,14,low,63,moderate,90,high,57,moderate
965894c095,magistral-small-latest,human,18,man,bisexual,Milan,unemployed,upper secondary,single,0,native-born Italian,Judaism,master's degree,master's degree,"running, painting","art, computer science","chemistry, philosophy",70,high,99,high,28,low,3,low,40,moderate
7a1cd8c7e4,magistral-small-latest,human,18,transgender,homosexual,Bologna,full-time student,upper secondary,single,0,native-born Italian,Islam,master's degree,no formal education,"volunteering, painting, rock climbing, cooking, videogames","chemistry, literature","history, physics",82,high,15,low,25,low,30,low,68,high
ff00a9fa46,magistral-small-latest,human,70,man,heterosexual,Lecce,retired,upper secondary,in a relationship,2,native-born Italian,Islam,primary school,PhD,"photography, cinema, baking","economics, chemistry","art, physics",97,high,87,high,1,low,16,low,9,low
a26af72b77,magistral-small-latest,human,50,genderqueer,heterosexual,New York,employed full-time,vocational diploma,married,2,native-born American,Islam,vocational diploma,master's degree,"photography, videogames, volunteering","computer science, economics","maths, literature",98,high,2,low,61,moderate,72,high,31,low
8df898ddf8,magistral-small-latest,human,20,man,bisexual,New York,full-time student,upper secondary,single,0,native-born American,Hinduism,PhD,PhD,"birdwatching, hiking, cycling, travel, gardening","physics, literature","history, art",20,low,2,low,78,high,88,high,28,low
329a208852,mistralai/magistral-small-2509,human,22,transgender,heterosexual,Washington DC,employed part-time,master's degree,in a relationship,1,native-born american,Christianity,lower secondary,bachelor's degree,"photography, cycling, baking, reading novels","philosophy, chemistry","physics, maths",17,low,5,low,51,moderate,94,high,77,high
63eef5f621,magistral-small-latest,human,20,man,heterosexual,Bologna,employed part-time,upper secondary,single,0,native-born Italian,Christianity,upper secondary,primary school,"rock climbing, cinema, baking, hiking, board games","maths, economics","art, philosophy",90,high,2,low,85,high,16,low,89,high
0288676c9b,magistral-small-latest,human,28,genderqueer,heterosexual,Philadelphia,unemployed,bachelor's degree,in a relationship,1,native-born American,Hinduism,master's degree,bachelor's degree,"reading novels, painting","physics, history","art, maths",63,moderate,14,low,18,low,63,moderate,10,low
7b6afd08b8,magistral-small-latest,human,20,genderqueer,homosexual,Lecce,full-time student,vocational diploma,in a relationship,0,native-born Italian,Christianity,master's degree,bachelor's degree,"cycling, yoga, painting, reading novels","maths, economics","chemistry, biology",13,low,80,high,99,high,18,low,58,moderate
362a2fc177,magistral-small-latest,human,19,man,heterosexual,Milan,employed part-time,upper secondary,in a relationship,0,immigrant,Islam,no formal education,upper secondary,"running, football (calcio), videogames, hiking, birdwatching","maths, literature","biology, history",5,low,59,moderate,34,moderate,33,moderate,64,moderate
e14feb0a0c,magistral-small-latest,human,23,non-binary,heterosexual,New York,full-time student,bachelor's degree,single,0,native-born American,Christianity,upper secondary,primary school,"painting, travel","literature, biology","history, philosophy",23,low,46,moderate,86,high,7,low,78,high
0086be084a,magistral-small-latest,human,21,woman,heterosexual,Washington DC,full-time student,upper secondary,in a relationship,0,native-born American,Hinduism,lower secondary,lower secondary,"gardening, hiking, knitting","physics, literature","history, art",27,low,46,moderate,99,high,80,high,36,moderate
6132f90bb4,magistral-small-latest,human,35,man,bisexual,Naples,employed part-time,primary school,in a relationship,2,immigrant,Judaism,bachelor's degree,vocational diploma,"board games, running, reading novels, cooking, painting","literature, computer science","maths, physics",35,moderate,70,high,11,low,3,low,85,high
8dbc9b1607,magistral-small-latest,human,20,man,bisexual,Washington DC,full-time student,bachelor's degree,single,0,immigrant,Agnostic,lower secondary,primary school,"videogames, gardening","art, maths","philosophy, history",99,high,1,low,55,moderate,50,moderate,54,moderate
d6cb39ea9e,magistral-small-latest,human,24,woman,asexual,Bari,full-time student,bachelor's degree,married,1,native-born Italian,Christianity,bachelor's degree,vocational diploma,"volunteering, photography, birdwatching, yoga, videogames","art, philosophy","literature, history",65,moderate,31,low,58,moderate,30,low,53,moderate
79d5c0cc1e,magistral-small-latest,human,20,non-binary,bisexual,Lecce,full-time student,upper secondary,single,0,native-born Italian,Christianity,vocational diploma,bachelor's degree,"volunteering, gardening, travel","physics, art","biology, philosophy",49,moderate,1,low,71,high,17,low,2,low
03fa561e3a,magistral-small-latest,human,19,woman,heterosexual,Naples,full-time student,bachelor's degree,married,0,immigrant,Islam,vocational diploma,no formal education,"gardening, board games, birdwatching, running","biology, maths","philosophy, chemistry",60,moderate,85,high,62,moderate,2,low,43,moderate
90790ffede,magistral-small-latest,human,35,genderqueer,bisexual,Rome,self-employed,bachelor's degree,in a relationship,2,native-born Italian,Islam,no formal education,upper secondary,"hiking, cinema, painting","biology, literature","philosophy, chemistry",52,moderate,37,moderate,30,low,25,low,58,moderate
8a9c855431,mistralai/magistral-small-2509,human,28,transgender,homosexual,New York,self-employed,vocational diploma,single,0,immigrant,Judaism,upper secondary,no formal education,"painting, classical music, running, yoga","art, computer science","chemistry, physics",97,high,91,high,51,moderate,72,high,23,low
bd76d58ceb,magistral-small-latest,human,20,genderqueer,heterosexual,New York,full-time student,bachelor's degree,married,1,immigrant,Christianity,master's degree,vocational diploma,"hiking, yoga, knitting, rock climbing, videogames","economics, biology","computer science, chemistry",21,low,45,moderate,61,moderate,3,low,31,low
f52a43b41d,magistral-small-latest,human,22,genderqueer,heterosexual,Washington DC,self-employed,bachelor's degree,single,0,native-born American,Buddhism,vocational diploma,upper secondary,"videogames, football (calcio), board games, travel","biology, art","history, philosophy",9,low,85,high,86,high,28,low,90,high
2a68d4569f,magistral-small-latest,human,19,transgender,heterosexual,Kansas City,full-time student,upper secondary,single,0,native-born American,Buddhism,bachelor's degree,upper secondary,"hiking, football (calcio), cinema","economics, computer science","biology, literature",58,moderate,34,moderate,48,moderate,88,high,90,high
2e5f10dff9,magistral-small-latest,human,24,woman,homosexual,Chicago,employed full-time,bachelor's degree,single,0,immigrant,Judaism,lower secondary,upper secondary,"cooking, hiking, cycling","biology, maths","physics, history",66,moderate,9,low,92,high,5,low,95,high
70aedcb6be,magistral-small-latest,human,27,man,heterosexual,Bari,unemployed,upper secondary,in a relationship,2,native-born Italian,Islam,PhD,primary school,"travel, photography, cycling, classical music","biology, computer science","physics, art",27,low,18,low,25,low,51,moderate,78,high
4f912eabbc,magistral-small-latest,human,26,man,heterosexual,Milan,full-time student,bachelor's degree,single,0,native-born Italian,Islam,PhD,no formal education,"cinema, cooking","physics, maths","history, computer science",93,high,70,high,76,high,10,low,73,high
b78fe53b82,mistralai/magistral-small-2509,human,21,man,heterosexual,Philadelphia,employed part-time,vocational diploma,in a relationship,1,native-born american,Christianity,vocational diploma,master's degree,"football (calcio), travel, rock climbing, hiking, reading novels","philosophy, physics","economics, biology",99,high,11,low,48,moderate,36,moderate,0,low
a5128cbbb0,mistralai/magistral-small-2509,human,20,woman,bisexual,Philadelphia,unemployed,upper secondary,single,0,native-born american,Islam,lower secondary,bachelor's degree,"baking, volunteering, birdwatching, travel, reading novels","economics, maths","computer science, philosophy",43,moderate,60,moderate,20,low,17,low,69,high
043e3d2fdc,mistralai/magistral-small-2509,human,23,transgender,heterosexual,Milan,self-employed,bachelor's degree,married,0,native-born italian,Christianity,no formal education,no formal education,"cooking, knitting, painting","computer science, biology","economics, physics",4,low,44,moderate,92,high,34,moderate,81,high
415dbe2866,mistralai/magistral-small-2509,human,40,woman,heterosexual,Washington DC,unemployed,upper secondary,single,1,native-born american,Christianity,master's degree,vocational diploma,"videogames, birdwatching, rock climbing, board games","economics, chemistry","history, biology",36,moderate,32,low,17,low,90,high,44,moderate
6c24f8a571,magistral-small-latest,human,50,agender,homosexual,Philadelphia,self-employed,bachelor's degree,divorced,2,immigrant,Islam,PhD,upper secondary,"hiking, painting, rock climbing, photography","literature, art","biology, computer science",100,high,24,low,60,moderate,61,moderate,69,high
43aea4c6e6,magistral-small-latest,human,40,woman,heterosexual,Philadelphia,employed full-time,bachelor's degree,divorced,1,native-born American,Hinduism,upper secondary,primary school,"rock climbing, photography","economics, physics","philosophy, biology",60,moderate,66,moderate,76,high,90,high,82,high
da2b405d35,magistral-small-latest,human,50,woman,bisexual,Bologna,employed full-time,lower secondary,divorced,1,immigrant,Christianity,primary school,lower secondary,"painting, board games, classical music, photography, gardening","biology, literature","history, art",3,low,76,high,44,moderate,56,moderate,98,high
bf2197b324,mistralai/magistral-small-2509,human,27,transgender,bisexual,Chicago,employed part-time,primary school,married,0,native-born american,Judaism,no formal education,bachelor's degree,"travel, knitting, videogames, reading novels, cycling","chemistry, biology","economics, history",96,high,19,low,9,low,4,low,11,low
ee7e889629,magistral-small-latest,human,18,non-binary,homosexual,Philadelphia,full-time student,vocational diploma,single,0,native-born American,Atheist,PhD,upper secondary,"board games, classical music, photography, gardening, cycling","biology, computer science","philosophy, economics",7,low,91,high,67,high,67,high,62,moderate
72a86b696e,magistral-small-latest,human,20,woman,asexual,Philadelphia,unemployed,vocational diploma,in a relationship,0,native-born American,Buddhism,no formal education,lower secondary,"baking, yoga, hiking, photography, birdwatching","history, art","philosophy, physics",44,moderate,79,high,6,low,90,high,83,high
b64605aa74,magistral-small-latest,human,27,woman,asexual,Rome,self-employed,no formal education,single,2,native-born Italian,Islam,vocational diploma,PhD,"football (calcio), hiking","maths, biology","literature, history",86,high,46,moderate,71,high,95,high,85,high
27ddf74629,mistralai/magistral-small-2509,human,21,transgender,heterosexual,Bari,employed part-time,bachelor's degree,single,1,immigrant,Islam,lower secondary,bachelor's degree,"cooking, reading novels","physics, economics","history, biology",100,high,33,moderate,87,high,88,high,61,moderate
510854efb4,magistral-small-latest,human,25,genderqueer,heterosexual,Milan,employed full-time,vocational diploma,married,2,immigrant,Buddhism,upper secondary,no formal education,"photography, board games","history, biology","literature, physics",20,low,9,low,55,moderate,20,low,96,high
398917462c,magistral-small-latest,human,19,agender,asexual,Bologna,full-time student,upper secondary,single,0,native-born Italian,Hinduism,bachelor's degree,primary school,"painting, volunteering, cinema","history, maths","literature, biology",78,high,62,moderate,53,moderate,5,low,38,moderate
e900f414a0,mistralai/magistral-small-2509,human,70,woman,heterosexual,Naples,employed part-time,PhD,divorced,0,native-born italian,Christianity,primary school,no formal education,"cycling, cinema, board games, baking, videogames","physics, maths","philosophy, literature",1,low,96,high,99,high,13,low,84,high
8d32f4a98e,mistralai/magistral-small-2509,human,25,man,asexual,Bologna,employed part-time,bachelor's degree,married,0,native-born italian,Islam,PhD,no formal education,"cooking, hiking, photography, football (calcio)","physics, computer science","chemistry, maths",99,high,97,high,34,moderate,28,low,72,high
9ab5ef900f,mistralai/magistral-small-2509,human,24,transgender,heterosexual,Bologna,self-employed,vocational diploma,married,1,native-born italian,Islam,master's degree,vocational diploma,"travel, photography, videogames","biology, art","economics, computer science",40,moderate,5,low,28,low,85,high,10,low
b684e631f0,mistralai/magistral-small-2509,human,60,transgender,heterosexual,Bari,employed part-time,lower secondary,married,0,immigrant,Buddhism,primary school,primary school,"cooking, videogames, running, gardening, knitting","literature, maths","physics, economics",19,low,49,moderate,19,low,5,low,4,low
dede2f6151,mistralai/magistral-small-2509,human,25,man,bisexual,Rome,self-employed,lower secondary,married,1,immigrant,Hinduism,lower secondary,primary school,"yoga, cycling","physics, chemistry","computer science, philosophy",57,moderate,90,high,44,moderate,64,moderate,28,low
89eb799d08,mistralai/magistral-small-2509,human,25,agender,heterosexual,Bari,employed part-time,lower secondary,married,0,native-born italian,Judaism,lower secondary,vocational diploma,"birdwatching, yoga","computer science, literature","biology, art",84,high,9,low,62,moderate,94,high,9,low
33c0b122d3,magistral-small-latest,human,18,woman,asexual,Bologna,full-time student,vocational diploma,in a relationship,0,native-born Italian,Islam,lower secondary,PhD,"birdwatching, baking, cycling","art, literature","computer science, philosophy",7,low,96,high,82,high,47,moderate,88,high
8eaf32d7d2,mistralai/magistral-small-2509,human,50,genderqueer,heterosexual,New York,employed part-time,vocational diploma,divorced,1,immigrant,Buddhism,bachelor's degree,bachelor's degree,"yoga, cinema, baking","economics, physics","maths, chemistry",92,high,92,high,39,moderate,86,high,40,moderate
e54ca713c3,magistral-small-latest,human,19,man,homosexual,Kansas City,full-time student,upper secondary,in a relationship,0,native-born American,Agnostic,PhD,primary school,"football (calcio), cooking","literature, chemistry","philosophy, history",9,low,85,high,71,high,57,moderate,55,moderate
dd91522cc7,magistral-small-latest,human,29,agender,heterosexual,Bari,employed full-time,lower secondary,in a relationship,0,native-born Italian,Buddhism,upper secondary,upper secondary,"gardening, baking, cooking","physics, literature","maths, biology",96,high,69,high,48,moderate,77,high,43,moderate
dca0faeeb8,mistralai/magistral-small-2509,human,18,transgender,bisexual,Bari,employed part-time,upper secondary,single,1,native-born italian,Islam,lower secondary,bachelor's degree,"reading novels, painting, volunteering, board games","biology, computer science","art, literature",59,moderate,92,high,59,moderate,66,moderate,16,low
cbce1c2f8f,magistral-small-latest,human,35,man,homosexual,Philadelphia,employed full-time,lower secondary,married,1,native-born American,Islam,lower secondary,lower secondary,"birdwatching, cooking, volunteering, running, travel","physics, economics","literature, art",15,low,68,high,67,high,1,low,22,low
58f76e01cc,mistralai/magistral-small-2509,human,40,transgender,bisexual,Chicago,unemployed,bachelor's degree,in a relationship,0,immigrant,Atheist,vocational diploma,upper secondary,"yoga, baking","biology, maths","computer science, history",60,moderate,94,high,81,high,55,moderate,82,high
a95012a2b5,mistralai/magistral-small-2509,human,70,transgender,homosexual,Naples,retired,bachelor's degree,widowed,1,native-born italian,Islam,lower secondary,bachelor's degree,"cinema, cycling","maths, computer science","economics, biology",54,moderate,36,moderate,55,moderate,50,moderate,80,high
f00def4f9b,magistral-small-latest,human,23,woman,heterosexual,Naples,employed full-time,vocational diploma,single,0,native-born Italian,Christianity,bachelor's degree,primary school,"rock climbing, cinema, classical music","philosophy, chemistry","literature, history",35,moderate,42,moderate,53,moderate,0,low,77,high
5d39438d50,magistral-small-latest,human,18,agender,heterosexual,Washington DC,full-time student,upper secondary,single,0,native-born American,Islam,no formal education,vocational diploma,"running, baking, volunteering, gardening","art, biology","physics, chemistry",59,moderate,40,moderate,99,high,60,moderate,24,low
2d7edd3d96,magistral-small-latest,human,20,woman,heterosexual,Chicago,full-time student,upper secondary,single,0,native-born American,Islam,primary school,bachelor's degree,"rock climbing, football (calcio)","philosophy, history","chemistry, maths",14,low,49,moderate,97,high,19,low,50,moderate
380457dd08,magistral-small-latest,human,22,man,heterosexual,Naples,self-employed,upper secondary,single,0,native-born Italian,Hinduism,master's degree,upper secondary,"videogames, running","maths, art","literature, philosophy",52,moderate,87,high,81,high,29,low,65,moderate
6bfb8c3dc8,mistralai/magistral-small-2509,human,70,genderqueer,heterosexual,Philadelphia,employed part-time,master's degree,widowed,2,native-born american,Atheist,bachelor's degree,bachelor's degree,"cooking, hiking","computer science, chemistry","economics, literature",77,high,64,moderate,37,moderate,83,high,68,high
5b69afa056,magistral-small-latest,human,35,agender,heterosexual,Kansas City,employed part-time,primary school,married,1,native-born American,Hinduism,master's degree,bachelor's degree,"yoga, football (calcio)","biology, philosophy","economics, computer science",6,low,84,high,91,high,20,low,0,low
64dbc21f03,magistral-small-latest,human,19,woman,heterosexual,Kansas City,employed part-time,upper secondary,in a relationship,0,native-born American,Islam,master's degree,PhD,"yoga, videogames","computer science, physics","biology, chemistry",2,low,99,high,70,high,80,high,76,high
a642977f92,mistralai/magistral-small-2509,human,24,transgender,heterosexual,Los Angeles,employed full-time,lower secondary,single,0,immigrant,Christianity,vocational diploma,no formal education,"rock climbing, photography, knitting, cinema, cycling","physics, maths","computer science, art",86,high,61,moderate,69,high,51,moderate,33,moderate
92ad76b3ed,magistral-small-latest,human,25,woman,heterosexual,Chicago,unemployed,bachelor's degree,married,1,native-born American,Hinduism,master's degree,bachelor's degree,"baking, volunteering, football (calcio), birdwatching","computer science, physics","art, biology",99,high,44,moderate,85,high,61,moderate,66,moderate
2e3f0472f9,mistralai/magistral-small-2509,human,21,woman,heterosexual,Chicago,employed part-time,vocational diploma,married,0,native-born american,Hinduism,vocational diploma,bachelor's degree,"birdwatching, board games","history, computer science","maths, physics",90,high,3,low,60,moderate,88,high,49,moderate
89b63d658b,mistralai/magistral-small-2509,human,26,woman,asexual,New York,employed full-time,master's degree,divorced,1,native-born american,Hinduism,bachelor's degree,upper secondary,"travel, rock climbing, birdwatching","history, physics","philosophy, literature",46,moderate,95,high,91,high,93,high,83,high
9e8581de5e,magistral-small-latest,human,40,woman,asexual,Lecce,employed full-time,PhD,married,2,native-born Italian,Agnostic,lower secondary,upper secondary,"birdwatching, board games, hiking","chemistry, art","literature, physics",79,high,34,moderate,15,low,11,low,47,moderate
5a97973714,magistral-small-latest,human,18,man,heterosexual,Kansas City,full-time student,upper secondary,in a relationship,0,native-born American,Islam,no formal education,vocational diploma,"videogames, rock climbing, yoga, hiking","history, maths","biology, chemistry",33,moderate,16,low,33,moderate,24,low,18,low
740ea41a63,magistral-small-latest,human,60,man,heterosexual,Bari,employed part-time,PhD,in a relationship,0,native-born Italian,Hinduism,lower secondary,PhD,"photography, classical music, hiking, knitting, baking","economics, philosophy","literature, computer science",70,high,24,low,31,low,1,low,77,high
7eeabb5e4a,magistral-small-latest,human,18,woman,heterosexual,Kansas City,employed part-time,upper secondary,single,0,native-born American,Christianity,upper secondary,bachelor's degree,"running, reading novels, videogames, hiking, cooking","physics, philosophy","history, biology",56,moderate,49,moderate,35,moderate,53,moderate,62,moderate
aae6d1d0d9,magistral-small-latest,human,26,transgender,asexual,Rome,full-time student,bachelor's degree,single,1,native-born Italian,Hinduism,upper secondary,upper secondary,"board games, photography","philosophy, literature","biology, computer science",9,low,14,low,55,moderate,53,moderate,66,moderate
825ec268d1,mistralai/magistral-small-2509,human,35,woman,asexual,Kansas City,employed part-time,master's degree,widowed,0,immigrant,Christianity,upper secondary,lower secondary,"baking, yoga, gardening, reading novels, travel","biology, philosophy","history, economics",12,low,57,moderate,26,low,51,moderate,30,low
91dcaac0ee,mistralai/magistral-small-2509,human,50,transgender,heterosexual,Rome,employed part-time,primary school,single,1,immigrant,Christianity,upper secondary,no formal education,"volunteering, painting, football (calcio), cinema, travel","philosophy, history","computer science, economics",50,moderate,52,moderate,15,low,32,low,9,low
46cae9c777,magistral-small-latest,human,24,woman,heterosexual,Los Angeles,employed full-time,vocational diploma,in a relationship,1,native-born American,Judaism,bachelor's degree,no formal education,"volunteering, board games, hiking, rock climbing, cinema","physics, computer science","philosophy, history",72,high,42,moderate,4,low,26,low,11,low
769ffbaaf0,mistralai/magistral-small-2509,human,70,man,heterosexual,Washington DC,unemployed,PhD,married,0,native-born american,Christianity,no formal education,primary school,"cinema, baking, board games","chemistry, computer science","art, history",65,moderate,93,high,2,low,90,high,5,low
b57c551778,magistral-small-latest,human,30,woman,bisexual,Lecce,employed part-time,bachelor's degree,married,1,native-born Italian,Islam,primary school,PhD,"football (calcio), classical music","chemistry, art","philosophy, literature",46,moderate,23,low,5,low,51,moderate,5,low
09636eaf2d,magistral-small-latest,human,26,woman,heterosexual,Chicago,employed full-time,bachelor's degree,in a relationship,1,native-born American,Atheist,PhD,lower secondary,"football (calcio), classical music, baking","art, physics","computer science, literature",5,low,69,high,92,high,33,moderate,39,moderate
90b6a6a44a,mistralai/magistral-small-2509,human,50,transgender,heterosexual,Naples,unemployed,primary school,widowed,0,native-born italian,Hinduism,master's degree,bachelor's degree,"painting, cinema, yoga","chemistry, economics","maths, philosophy",75,high,93,high,83,high,51,moderate,20,low
c0ee5000df,magistral-small-latest,human,20,man,heterosexual,Bari,part-time student,vocational diploma,single,0,native-born Italian,Christianity,master's degree,lower secondary,"birdwatching, yoga, gardening, cinema","computer science, philosophy","economics, art",15,low,42,moderate,9,low,81,high,64,moderate
069480e7be,magistral-small-latest,human,21,non-binary,asexual,Los Angeles,full-time student,vocational diploma,single,0,native-born American,Islam,upper secondary,no formal education,"reading novels, cycling, board games, running","computer science, history","art, biology",26,low,81,high,93,high,85,high,76,high
1ca13fb681,mistralai/magistral-small-2509,human,70,genderqueer,heterosexual,Kansas City,unemployed,no formal education,married,0,native-born american,Hinduism,no formal education,lower secondary,"cycling, volunteering, hiking, painting","maths, physics","literature, economics",61,moderate,35,moderate,1,low,42,moderate,17,low
0516ebe361,magistral-small-latest,human,23,woman,heterosexual,Chicago,unemployed,bachelor's degree,single,0,native-born American,Buddhism,PhD,no formal education,"yoga, baking","physics, literature","chemistry, biology",10,low,51,moderate,20,low,78,high,26,low
f2253a29af,magistral-small-latest,human,70,man,heterosexual,Washington DC,retired,vocational diploma,divorced,1,native-born American,Christianity,no formal education,PhD,"rock climbing, cycling, photography, knitting, volunteering","computer science, philosophy","literature, maths",72,high,83,high,9,low,66,moderate,19,low
8184b19ae6,mistralai/magistral-small-2509,human,40,transgender,heterosexual,Milan,employed full-time,no formal education,in a relationship,0,native-born italian,Judaism,primary school,no formal education,"board games, rock climbing, knitting, cinema, photography","literature, computer science","physics, philosophy",54,moderate,28,low,75,high,82,high,56,moderate
1de02a317d,magistral-small-latest,human,25,man,heterosexual,Naples,employed part-time,upper secondary,married,0,immigrant,Hinduism,master's degree,bachelor's degree,"board games, baking, cycling","maths, history","literature, physics",19,low,71,high,1,low,31,low,44,moderate
354cd89909,magistral-small-latest,human,50,transgender,heterosexual,Philadelphia,employed full-time,bachelor's degree,in a relationship,2,native-born American,Christianity,lower secondary,master's degree,"baking, classical music, yoga, cycling","chemistry, maths","physics, literature",51,moderate,15,low,28,low,25,low,34,moderate
f5695026bd,mistralai/magistral-small-2509,human,50,man,heterosexual,Philadelphia,unemployed,master's degree,widowed,0,native-born american,Atheist,bachelor's degree,primary school,"birdwatching, board games, cinema","economics, physics","philosophy, chemistry",16,low,74,high,87,high,29,low,30,low
428dfc868f,magistral-small-latest,human,19,transgender,homosexual,Washington DC,full-time student,bachelor's degree,single,0,native-born American,Islam,no formal education,PhD,"photography, painting, running","economics, art","history, literature",51,moderate,21,low,23,low,82,high,58,moderate
9d32412d38,mistralai/magistral-small-2509,human,30,transgender,asexual,Bologna,employed full-time,PhD,in a relationship,1,immigrant,Christianity,master's degree,upper secondary,"rock climbing, cooking, yoga, photography, cycling","economics, maths","chemistry, art",60,moderate,38,moderate,17,low,76,high,44,moderate
f53a7d04c0,magistral-small-latest,human,27,agender,heterosexual,Milan,employed full-time,vocational diploma,married,2,native-born Italian,Christianity,lower secondary,lower secondary,"running, rock climbing, reading novels","maths, literature","chemistry, philosophy",26,low,45,moderate,82,high,6,low,70,high
e0a87cee31,magistral-small-latest,human,21,genderqueer,bisexual,Washington DC,full-time student,bachelor's degree,single,0,native-born American,Atheist,vocational diploma,lower secondary,"knitting, football (calcio)","maths, computer science","chemistry, art",14,low,93,high,50,moderate,13,low,78,high
b6d43c241f,mistralai/magistral-small-2509,human,50,transgender,asexual,Los Angeles,employed part-time,master's degree,in a relationship,0,native-born american,Islam,vocational diploma,no formal education,"football (calcio), cooking, knitting","literature, biology","computer science, physics",24,low,27,low,17,low,24,low,82,high
047f69cc34,magistral-small-latest,human,60,non-binary,heterosexual,Los Angeles,self-employed,no formal education,widowed,2,native-born American,Christianity,PhD,bachelor's degree,"board games, running, football (calcio), yoga, cinema","computer science, economics","physics, history",75,high,75,high,99,high,74,high,80,high
feb8d5bda4,magistral-small-latest,human,20,woman,heterosexual,Washington DC,full-time student,upper secondary,single,0,native-born American,Christianity,primary school,primary school,"baking, photography, knitting","history, art","economics, computer science",85,high,95,high,15,low,0,low,50,moderate
b61db320ab,magistral-small-latest,human,18,transgender,heterosexual,Chicago,employed part-time,lower secondary,in a relationship,0,native-born American,Christianity,vocational diploma,vocational diploma,"painting, running, hiking, reading novels, birdwatching","chemistry, maths","philosophy, art",19,low,87,high,90,high,15,low,51,moderate
5ac0f82bb9,magistral-small-latest,human,18,agender,heterosexual,Rome,full-time student,vocational diploma,single,0,native-born Italian,Christianity,bachelor's degree,PhD,"rock climbing, birdwatching","chemistry, physics","history, computer science",56,moderate,48,moderate,20,low,26,low,11,low
909f2dc99c,magistral-small-latest,human,28,woman,asexual,Los Angeles,employed full-time,upper secondary,single,0,native-born American,Christianity,primary school,PhD,"baking, travel, cinema, volunteering","biology, literature","economics, maths",48,moderate,19,low,2,low,60,moderate,74,high
9c4799573e,magistral-small-latest,human,19,man,homosexual,Lecce,unemployed,upper secondary,in a relationship,0,native-born Italian,Islam,vocational diploma,no formal education,"baking, painting","chemistry, art","computer science, history",95,high,12,low,64,moderate,55,moderate,55,moderate
66bdcd2cfb,magistral-small-latest,human,26,woman,homosexual,Chicago,full-time student,master's degree,married,2,native-born American,Atheist,bachelor's degree,upper secondary,"birdwatching, yoga, videogames, baking, painting","physics, biology","philosophy, literature",72,high,0,low,30,low,87,high,26,low
a9c10ef2e1,magistral-small-latest,human,19,non-binary,heterosexual,Bologna,employed part-time,bachelor's degree,in a relationship,0,native-born Italian,Atheist,bachelor's degree,upper secondary,"gardening, football (calcio)","biology, economics","physics, history",59,moderate,35,moderate,56,moderate,69,high,37,moderate
d3e64ea82e,magistral-small-latest,human,23,man,heterosexual,Bari,full-time student,bachelor's degree,single,1,native-born Italian,Christianity,no formal education,bachelor's degree,"classical music, running, football (calcio), videogames","maths, history","economics, literature",66,moderate,29,low,43,moderate,97,high,77,high
2bf2979612,magistral-small-latest,human,25,transgender,bisexual,Naples,unemployed,bachelor's degree,married,0,native-born Italian,Christianity,vocational diploma,no formal education,"cycling, travel, videogames, cooking","history, art","physics, literature",92,high,71,high,0,low,80,high,26,low
