run_id,model_name,mode,age,gender,sexual_orientation,city_of_living,employment_status,education_level,marital_status,children,migration_status,religious_beliefs,parent_1_education,parent_2_education,hobbies,fav_subjects,hat_subjects,ocean_openness_score,ocean_openness_level,ocean_conscientiousness_score,ocean_conscientiousness_level,ocean_extraversion_score,ocean_extraversion_level,ocean_agreeableness_score,ocean_agreeableness_level,ocean_neuroticism_score,ocean_neuroticism_level,amas_score,mseaq_score,anxiety_score,anxiety_level,gender_level
d554f321e3,magistral-small-latest,human,20,man,heterosexual,Lecce,full-time student,upper secondary,single,1,immigrant,Christianity,no formal education,vocational diploma,"yoga, reading novels","history, computer science","chemistry, philosophy",33,moderate,24,low,91,high,63,moderate,94,high,29.0,91.0,120.0,high_anxiety,male
f246165f42,magistral-small-latest,human,50,woman,homosexual,Lecce,employed part-time,upper secondary,married,1,immigrant,Christianity,lower secondary,no formal education,"cycling, baking, painting, knitting, hiking","history, biology","art, economics",33,moderate,96,high,62,moderate,91,high,67,high,31.0,81.0,112.0,high_anxiety,female
420cedf896,magistral-small-latest,human,40,man,heterosexual,Bari,employed full-time,vocational diploma,divorced,2,immigrant,Islam,lower secondary,upper secondary,"classical music, cooking, cinema","art, maths","history, literature",15,low,67,high,39,moderate,68,high,55,moderate,31.0,82.0,113.0,high_anxiety,male
08c204fe3b,mistralai/magistral-small-2509,human,25,non-binary,bisexual,Philadelphia,employed full-time,lower secondary,married,0,immigrant,Islam,PhD,bachelor's degree,"cinema, travel","history, biology","maths, literature",45,moderate,53,moderate,12,low,21,low,20,low,35.0,84.0,119.0,high_anxiety,other
312c3027ff,magistral-small-latest,human,30,genderqueer,heterosexual,Bari,self-employed,bachelor's degree,single,0,native-born Italian,Islam,no formal education,master's degree,"knitting, running, volunteering, videogames, rock climbing","biology, literature","art, physics",35,moderate,54,moderate,43,moderate,6,low,98,high,29.0,86.0,115.0,high_anxiety,other
1195911daf,magistral-small-latest,human,21,man,heterosexual,Lecce,full-time student,upper secondary,single,0,immigrant,Atheist,no formal education,lower secondary,"running, classical music, photography, gardening, board games","philosophy, chemistry","computer science, history",60,moderate,53,moderate,45,moderate,93,high,76,high,31.0,86.0,117.0,high_anxiety,male
843f74f505,magistral-small-latest,human,22,man,heterosexual,Rome,unemployed,master's degree,in a relationship,0,native-born Italian,Christianity,PhD,primary school,"birdwatching, yoga","chemistry, philosophy","literature, history",44,moderate,16,low,77,high,60,moderate,74,high,33.0,81.0,114.0,high_anxiety,male
92c27c212e,mistralai/magistral-small-2509,human,20,transgender,heterosexual,Bologna,unemployed,vocational diploma,single,0,native-born italian,Atheist,PhD,bachelor's degree,"reading novels, cinema, painting, knitting","history, economics","art, maths",86,high,13,low,0,low,91,high,9,low,35.0,82.0,117.0,high_anxiety,other
ff7e0c7bb9,magistral-small-latest,human,23,man,heterosexual,Bologna,full-time student,bachelor's degree,single,0,native-born Italian,Buddhism,upper secondary,primary school,"photography, birdwatching, rock climbing, knitting, cooking","biology, computer science","economics, history",5,low,98,high,56,moderate,32,low,3,low,36.0,88.0,124.0,high_anxiety,male
eff9b4139a,magistral-small-latest,human,24,man,heterosexual,Milan,self-employed,upper secondary,single,0,native-born Italian,Christianity,primary school,vocational diploma,"knitting, travel, yoga, football (calcio), hiking","philosophy, literature","computer science, economics",67,high,32,low,24,low,9,low,21,low,31.0,89.0,120.0,high_anxiety,male
5b0257a1a6,magistral-small-latest,human,22,transgender,asexual,Milan,employed part-time,vocational diploma,single,0,native-born Italian,Buddhism,master's degree,vocational diploma,"volunteering, cooking, painting, videogames, reading novels","maths, history","literature, economics",6,low,64,moderate,89,high,41,moderate,68,high,31.0,93.0,124.0,high_anxiety,other
a6b12becf5,magistral-small-latest,human,24,man,homosexual,Milan,unemployed,vocational diploma,single,0,native-born Italian,Islam,vocational diploma,upper secondary,"gardening, cooking, football (calcio), classical music","art, maths","computer science, chemistry",22,low,36,moderate,17,low,56,moderate,60,moderate,27.0,87.0,114.0,high_anxiety,male
0bb7413386,magistral-small-latest,human,28,man,heterosexual,Milan,employed part-time,primary school,married,1,native-born Italian,Atheist,lower secondary,lower secondary,"birdwatching, cooking, videogames, football (calcio)","physics, philosophy","literature, chemistry",27,low,45,moderate,62,moderate,51,moderate,51,moderate,31.0,89.0,120.0,high_anxiety,male
93829f5d29,magistral-small-latest,human,23,man,heterosexual,Naples,unemployed,vocational diploma,in a relationship,0,immigrant,Islam,PhD,no formal education,"painting, hiking, cinema, football (calcio)","economics, art","history, computer science",39,moderate,32,low,52,moderate,32,low,77,high,31.0,92.0,123.0,high_anxiety,male
24ab714814,magistral-small-latest,human,24,agender,bisexual,Milan,employed full-time,upper secondary,single,0,native-born Italian,Christianity,primary school,primary school,"classical music, videogames","chemistry, history","economics, literature",89,high,79,high,46,moderate,8,low,10,low,36.0,79.0,115.0,high_anxiety,other
0c47c5630b,magistral-small-latest,human,20,transgender,homosexual,Lecce,unemployed,vocational diploma,single,0,native-born Italian,Islam,PhD,no formal education,"classical music, yoga, cinema, running","history, philosophy","computer science, economics",19,low,87,high,81,high,52,moderate,18,low,27.0,88.0,115.0,high_anxiety,other
3b0582afb3,magistral-small-latest,human,25,woman,heterosexual,Kansas City,employed full-time,bachelor's degree,married,1,immigrant,Atheist,no formal education,vocational diploma,"painting, photography, cycling, baking","chemistry, physics","maths, philosophy",68,high,20,low,71,high,38,moderate,20,low,31.0,82.0,113.0,high_anxiety,female
32474df47d,mistralai/magistral-small-2509,human,30,agender,heterosexual,New York,unemployed,primary school,divorced,0,native-born american,Islam,master's degree,vocational diploma,"rock climbing, running, birdwatching","maths, biology","literature, history",4,low,15,low,73,high,3,low,82,high,32.0,90.0,122.0,high_anxiety,other
a255be7b76,magistral-small-latest,human,50,genderqueer,homosexual,Bologna,employed full-time,vocational diploma,widowed,2,native-born Italian,Islam,no formal education,primary school,"hiking, board games, videogames","philosophy, chemistry","computer science, art",50,moderate,15,low,55,moderate,77,high,41,moderate,31.0,88.0,119.0,high_anxiety,other
406a86edfc,mistralai/magistral-small-2509,human,60,transgender,homosexual,Bologna,employed part-time,primary school,divorced,0,native-born italian,Christianity,primary school,lower secondary,"board games, cooking, birdwatching, rock climbing","chemistry, economics","history, physics",9,low,24,low,10,low,99,high,56,moderate,32.0,80.0,112.0,high_anxiety,other
9aab2395a4,mistralai/magistral-small-2509,human,40,transgender,homosexual,Chicago,employed full-time,upper secondary,single,0,native-born american,Islam,master's degree,master's degree,"cycling, travel","philosophy, history","physics, chemistry",72,high,35,moderate,74,high,91,high,84,high,32.0,81.0,113.0,high_anxiety,other
318d1b1799,magistral-small-latest,human,28,woman,heterosexual,Chicago,full-time student,bachelor's degree,married,0,native-born American,Christianity,no formal education,vocational diploma,"cycling, photography, rock climbing","history, maths","philosophy, physics",5,low,77,high,32,low,50,moderate,86,high,34.0,92.0,126.0,high_anxiety,female
767ef60596,magistral-small-latest,human,24,non-binary,heterosexual,New York,self-employed,bachelor's degree,married,2,native-born American,Buddhism,lower secondary,no formal education,"board games, knitting, birdwatching","chemistry, physics","computer science, philosophy",67,high,62,moderate,92,high,23,low,7,low,27.0,88.0,115.0,high_anxiety,other
68b578b9ab,magistral-small-latest,human,35,woman,bisexual,Chicago,self-employed,PhD,in a relationship,1,immigrant,Atheist,vocational diploma,bachelor's degree,"board games, photography, painting, cinema, cooking","chemistry, art","philosophy, maths",50,moderate,34,moderate,22,low,44,moderate,77,high,31.0,90.0,121.0,high_anxiety,female
d53086def0,magistral-small-latest,human,60,man,homosexual,Kansas City,employed full-time,master's degree,single,0,native-born American,Islam,no formal education,lower secondary,"rock climbing, hiking, reading novels","art, literature","history, economics",31,low,37,moderate,17,low,64,moderate,96,high,32.0,80.0,112.0,high_anxiety,male
2e0dbaa19d,magistral-small-latest,human,21,genderqueer,heterosexual,Rome,unemployed,upper secondary,single,0,native-born Italian,Hinduism,lower secondary,lower secondary,"rock climbing, cooking","economics, art","biology, chemistry",69,high,43,moderate,2,low,83,high,58,moderate,31.0,86.0,117.0,high_anxiety,other
edd6f0f285,mistralai/magistral-small-2509,human,30,man,heterosexual,Washington DC,unemployed,upper secondary,in a relationship,0,native-born american,Islam,lower secondary,master's degree,"videogames, reading novels, photography","philosophy, art","maths, biology",63,moderate,14,low,17,low,36,moderate,64,moderate,35.0,83.0,118.0,high_anxiety,male
0262e7e860,mistralai/magistral-small-2509,human,50,agender,heterosexual,Washington DC,self-employed,primary school,divorced,0,immigrant,Christianity,PhD,vocational diploma,"gardening, football (calcio)","chemistry, art","history, maths",69,high,60,moderate,88,high,63,moderate,76,high,35.0,85.0,120.0,high_anxiety,other
ec8f73a5c2,mistralai/magistral-small-2509,human,50,non-binary,asexual,Kansas City,self-employed,vocational diploma,in a relationship,1,native-born american,Christianity,no formal education,upper secondary,"board games, volunteering","philosophy, physics","economics, history",66,moderate,73,high,62,moderate,93,high,87,high,32.0,82.0,114.0,high_anxiety,other
627aaad0ee,magistral-small-latest,human,29,man,heterosexual,Bari,unemployed,primary school,in a relationship,0,immigrant,Islam,master's degree,upper secondary,"classical music, cycling, volunteering","physics, literature","maths, art",64,moderate,63,moderate,7,low,24,low,56,moderate,32.0,105.0,137.0,high_anxiety,male
47a862c7aa,mistralai/magistral-small-2509,human,50,transgender,bisexual,Los Angeles,employed part-time,vocational diploma,in a relationship,0,native-born american,Atheist,no formal education,master's degree,"birdwatching, rock climbing, board games","history, physics","art, maths",89,high,55,moderate,26,low,93,high,48,moderate,35.0,86.0,121.0,high_anxiety,other
05cd367603,magistral-small-latest,human,24,transgender,asexual,Lecce,full-time student,bachelor's degree,single,0,native-born Italian,Agnostic,vocational diploma,PhD,"videogames, board games, cycling, reading novels","maths, philosophy","history, biology",48,moderate,76,high,34,moderate,70,high,41,moderate,32.0,85.0,117.0,high_anxiety,other
c91957b63f,mistralai/magistral-small-2509,human,35,man,heterosexual,Washington DC,unemployed,upper secondary,single,2,native-born american,Christianity,lower secondary,no formal education,"gardening, cinema, classical music","economics, chemistry","physics, biology",59,moderate,24,low,37,moderate,5,low,92,high,32.0,80.0,112.0,high_anxiety,male
6df67beb7b,magistral-small-latest,human,24,genderqueer,heterosexual,Washington DC,employed part-time,bachelor's degree,married,0,immigrant,Atheist,lower secondary,primary school,"classical music, knitting, volunteering, birdwatching, hiking","computer science, chemistry","physics, maths",51,moderate,74,high,29,low,18,low,41,moderate,33.0,82.0,115.0,high_anxiety,other
dac6a7f960,magistral-small-latest,human,27,woman,heterosexual,Chicago,employed full-time,master's degree,married,0,native-born American,Agnostic,no formal education,primary school,"rock climbing, baking, gardening, classical music, cycling","economics, philosophy","physics, computer science",38,moderate,66,moderate,73,high,60,moderate,17,low,32.0,86.0,118.0,high_anxiety,female
c50dca3b1a,magistral-small-latest,human,30,transgender,heterosexual,Naples,employed full-time,vocational diploma,married,2,immigrant,Christianity,PhD,bachelor's degree,"cooking, painting, volunteering","biology, economics","philosophy, art",43,moderate,75,high,97,high,45,moderate,93,high,33.0,83.0,116.0,high_anxiety,other
2e1de9e071,magistral-small-latest,human,27,woman,heterosexual,Bologna,employed full-time,primary school,single,1,immigrant,Christianity,primary school,lower secondary,"hiking, volunteering, board games, rock climbing","philosophy, literature","economics, physics",50,moderate,71,high,46,moderate,88,high,74,high,29.0,89.0,118.0,high_anxiety,female
6d200f4e0f,mistralai/magistral-small-2509,human,19,non-binary,heterosexual,Naples,employed part-time,bachelor's degree,in a relationship,0,native-born italian,Judaism,PhD,lower secondary,"hiking, board games, cinema, classical music, running","chemistry, history","economics, physics",57,moderate,78,high,28,low,5,low,82,high,32.0,78.0,110.0,high_anxiety,other
8cba5b0d8d,mistralai/magistral-small-2509,human,18,transgender,heterosexual,Chicago,employed full-time,lower secondary,in a relationship,0,native-born american,Christianity,PhD,no formal education,"cycling, hiking","literature, maths","computer science, art",95,high,61,moderate,10,low,30,low,95,high,32.0,86.0,118.0,high_anxiety,other
3dba8c58bb,magistral-small-latest,human,60,man,asexual,Rome,unemployed,vocational diploma,widowed,1,native-born Italian,Hinduism,upper secondary,PhD,"knitting, travel, photography","computer science, physics","chemistry, art",0,low,10,low,93,high,68,high,57,moderate,28.0,85.0,113.0,high_anxiety,male
7ecba00409,magistral-small-latest,human,50,woman,heterosexual,New York,self-employed,upper secondary,married,0,native-born American,Hinduism,lower secondary,no formal education,"football (calcio), baking","computer science, chemistry","maths, art",51,moderate,30,low,5,low,6,low,84,high,32.0,84.0,116.0,high_anxiety,female
3616af8c9f,mistralai/magistral-small-2509,human,28,agender,homosexual,Bari,employed part-time,bachelor's degree,married,0,immigrant,Islam,master's degree,PhD,"football (calcio), reading novels, classical music","philosophy, computer science","art, maths",19,low,1,low,94,high,2,low,12,low,32.0,83.0,115.0,high_anxiety,other
9947ebbd2a,mistralai/magistral-small-2509,human,40,man,heterosexual,Chicago,unemployed,no formal education,divorced,0,native-born american,Christianity,upper secondary,bachelor's degree,"yoga, videogames, cinema, rock climbing","history, computer science","art, literature",2,low,6,low,7,low,23,low,24,low,30.0,90.0,120.0,high_anxiety,male
10df830bc8,mistralai/magistral-small-2509,human,22,transgender,asexual,Chicago,unemployed,bachelor's degree,in a relationship,1,immigrant,Christianity,bachelor's degree,master's degree,"classical music, reading novels, birdwatching","chemistry, literature","maths, biology",11,low,95,high,98,high,74,high,68,high,32.0,86.0,118.0,high_anxiety,other
cdb6b205ff,magistral-small-latest,human,25,woman,heterosexual,Chicago,employed full-time,vocational diploma,married,1,immigrant,Judaism,lower secondary,master's degree,"rock climbing, birdwatching, baking, knitting","maths, computer science","chemistry, physics",3,low,14,low,66,moderate,32,low,93,high,32.0,88.0,120.0,high_anxiety,female
9e051baa4f,mistralai/magistral-small-2509,human,30,non-binary,heterosexual,Bologna,self-employed,primary school,single,0,immigrant,Christianity,upper secondary,lower secondary,"board games, rock climbing, birdwatching","literature, philosophy","physics, chemistry",83,high,68,high,97,high,71,high,59,moderate,32.0,82.0,114.0,high_anxiety,other
05b41ca627,mistralai/magistral-small-2509,human,23,transgender,heterosexual,Los Angeles,employed full-time,bachelor's degree,single,1,immigrant,Agnostic,no formal education,master's degree,"knitting, birdwatching","computer science, history","economics, maths",74,high,6,low,64,moderate,71,high,51,moderate,32.0,78.0,110.0,high_anxiety,other
99cd67de75,magistral-small-latest,human,23,woman,heterosexual,Los Angeles,unemployed,vocational diploma,single,0,native-born American,Christianity,vocational diploma,no formal education,"reading novels, running, baking","physics, history","chemistry, maths",19,low,40,moderate,0,low,9,low,64,moderate,31.0,86.0,117.0,high_anxiety,female
7e34bf2d3d,magistral-small-latest,human,25,man,heterosexual,Chicago,employed part-time,vocational diploma,single,0,native-born American,Christianity,no formal education,upper secondary,"rock climbing, baking, running, reading novels","history, computer science","philosophy, biology",72,high,17,low,38,moderate,68,high,78,high,31.0,92.0,123.0,high_anxiety,male
34c4c3d051,mistralai/magistral-small-2509,human,40,transgender,asexual,New York,employed full-time,lower secondary,in a relationship,1,native-born american,Islam,vocational diploma,primary school,"cooking, knitting, football (calcio), videogames","biology, philosophy","economics, history",72,high,26,low,54,moderate,75,high,79,high,32.0,82.0,114.0,high_anxiety,other
11e3f753ed,mistralai/magistral-small-2509,human,23,transgender,homosexual,Milan,unemployed,master's degree,married,0,native-born italian,Christianity,primary school,upper secondary,"reading novels, gardening, cinema, rock climbing","philosophy, economics","computer science, art",15,low,5,low,28,low,35,moderate,30,low,30.0,80.0,110.0,high_anxiety,other
2d5c4bf50e,magistral-small-latest,human,30,man,heterosexual,Los Angeles,employed full-time,lower secondary,single,1,native-born American,Atheist,bachelor's degree,lower secondary,"rock climbing, hiking, classical music, gardening, volunteering","biology, history","physics, computer science",70,high,74,high,71,high,51,moderate,37,moderate,34.0,81.0,115.0,high_anxiety,male
2a997729d7,magistral-small-latest,human,18,man,homosexual,Washington DC,full-time student,upper secondary,single,0,native-born American,Hinduism,lower secondary,upper secondary,"cooking, board games, yoga, videogames, photography","biology, art","literature, physics",25,low,8,low,5,low,68,high,15,low,31.0,92.0,123.0,high_anxiety,male
05f4ffbdb5,mistralai/magistral-small-2509,human,29,transgender,heterosexual,Bari,employed part-time,PhD,divorced,0,native-born italian,Christianity,no formal education,no formal education,"hiking, photography, classical music, painting","art, literature","computer science, physics",61,moderate,3,low,50,moderate,54,moderate,77,high,32.0,80.0,112.0,high_anxiety,other
222963be5a,mistralai/magistral-small-2509,human,27,agender,heterosexual,Bari,self-employed,primary school,married,2,immigrant,Christianity,vocational diploma,primary school,"hiking, cooking","art, chemistry","maths, history",53,moderate,2,low,81,high,38,moderate,54,moderate,30.0,80.0,110.0,high_anxiety,other
3cf1f23735,magistral-small-latest,human,40,man,heterosexual,Bologna,employed full-time,upper secondary,single,1,native-born Italian,Judaism,lower secondary,vocational diploma,"reading novels, cooking","literature, computer science","economics, history",53,moderate,54,moderate,13,low,19,low,70,high,33.0,96.0,129.0,high_anxiety,male
06afec0ada,magistral-small-latest,human,24,man,homosexual,Los Angeles,employed full-time,bachelor's degree,single,0,native-born American,Islam,PhD,vocational diploma,"cooking, football (calcio), yoga, birdwatching, videogames","physics, economics","computer science, literature",65,moderate,7,low,41,moderate,6,low,17,low,33.0,102.0,135.0,high_anxiety,male
938f3913ae,magistral-small-latest,human,27,genderqueer,heterosexual,Los Angeles,employed full-time,upper secondary,married,2,native-born American,Islam,master's degree,PhD,"birdwatching, volunteering","economics, history","biology, maths",25,low,100,high,17,low,29,low,82,high,32.0,94.0,126.0,high_anxiety,other
8d48fcb9aa,mistralai/magistral-small-2509,human,40,man,heterosexual,Lecce,employed part-time,PhD,single,1,native-born italian,Christianity,PhD,vocational diploma,"cinema, birdwatching, reading novels","art, philosophy","biology, history",77,high,84,high,51,moderate,42,moderate,69,high,32.0,79.0,111.0,high_anxiety,male
3a2510d91b,magistral-small-latest,human,20,woman,asexual,Washington DC,unemployed,upper secondary,single,0,native-born American,Hinduism,master's degree,PhD,"football (calcio), reading novels, baking","philosophy, maths","literature, chemistry",23,low,16,low,28,low,57,moderate,42,moderate,30.0,89.0,119.0,high_anxiety,female
8c0ca11b09,magistral-small-latest,human,25,woman,homosexual,Rome,employed full-time,upper secondary,in a relationship,1,native-born Italian,Christianity,vocational diploma,bachelor's degree,"painting, classical music, reading novels, travel, photography","philosophy, literature","art, physics",98,high,92,high,66,moderate,37,moderate,86,high,26.0,90.0,116.0,high_anxiety,female
ea805376e3,mistralai/magistral-small-2509,human,70,agender,heterosexual,Milan,employed part-time,upper secondary,widowed,1,native-born italian,Christianity,vocational diploma,primary school,"yoga, painting, board games, running, cycling","biology, economics","computer science, chemistry",84,high,72,high,34,moderate,82,high,96,high,32.0,80.0,112.0,high_anxiety,other
1a672b33f0,mistralai/magistral-small-2509,human,70,woman,asexual,Bologna,retired,upper secondary,married,0,native-born italian,Christianity,master's degree,PhD,"running, cooking","history, literature","computer science, philosophy",60,moderate,28,low,64,moderate,20,low,5,low,30.0,89.0,119.0,high_anxiety,female
cbb9a44107,magistral-small-latest,human,24,woman,bisexual,Los Angeles,unemployed,bachelor's degree,single,0,native-born American,Christianity,vocational diploma,master's degree,"cycling, knitting, cooking, running","history, literature","maths, biology",90,high,94,high,50,moderate,37,moderate,21,low,34.0,95.0,129.0,high_anxiety,female
750a695096,magistral-small-latest,human,30,woman,heterosexual,New York,employed full-time,upper secondary,single,0,native-born American,Islam,primary school,upper secondary,"photography, travel, rock climbing","literature, chemistry","maths, physics",20,low,12,low,74,high,9,low,97,high,30.0,91.0,121.0,high_anxiety,female
47d6cf63c4,magistral-small-latest,human,24,man,bisexual,Bari,employed full-time,vocational diploma,single,0,native-born Italian,Christianity,bachelor's degree,primary school,"cinema, birdwatching","biology, economics","maths, physics",15,low,62,moderate,13,low,69,high,73,high,30.0,82.0,112.0,high_anxiety,male
4cda690fa1,magistral-small-latest,human,25,woman,asexual,Milan,employed part-time,upper secondary,single,0,native-born Italian,Islam,PhD,lower secondary,"baking, board games, cycling, running, painting","chemistry, computer science","economics, literature",87,high,11,low,55,moderate,0,low,15,low,31.0,97.0,128.0,high_anxiety,female
5d28e4f041,mistralai/magistral-small-2509,human,35,agender,bisexual,Milan,self-employed,no formal education,divorced,2,native-born italian,Christianity,PhD,master's degree,"reading novels, cycling, birdwatching","computer science, art","philosophy, maths",64,moderate,42,moderate,66,moderate,13,low,61,moderate,35.0,85.0,120.0,high_anxiety,other
cd882228d1,mistralai/magistral-small-2509,human,40,woman,heterosexual,New York,self-employed,bachelor's degree,divorced,1,immigrant,Christianity,vocational diploma,vocational diploma,"running, videogames, football (calcio), rock climbing, cinema","economics, philosophy","maths, chemistry",10,low,39,moderate,88,high,36,moderate,62,moderate,32.0,85.0,117.0,high_anxiety,female
2a9c00b063,mistralai/magistral-small-2509,human,30,man,heterosexual,Washington DC,self-employed,primary school,married,2,native-born american,Christianity,PhD,PhD,"knitting, volunteering, yoga, travel, cinema","chemistry, history","philosophy, computer science",91,high,43,moderate,43,moderate,94,high,65,moderate,32.0,80.0,112.0,high_anxiety,male
78eb03395a,magistral-small-latest,human,25,agender,heterosexual,Bari,unemployed,upper secondary,married,2,native-born Italian,Hinduism,PhD,primary school,"rock climbing, baking, football (calcio), hiking, reading novels","computer science, literature","economics, maths",79,high,75,high,49,moderate,57,moderate,1,low,35.0,90.0,125.0,high_anxiety,other
f1f97d508a,magistral-small-latest,human,20,man,homosexual,Bologna,full-time student,bachelor's degree,single,0,immigrant,Islam,PhD,primary school,"travel, photography, knitting, cooking, hiking","biology, history","computer science, chemistry",24,low,100,high,57,moderate,52,moderate,99,high,31.0,88.0,119.0,high_anxiety,male
0d8d4261ff,magistral-small-latest,human,50,man,heterosexual,Naples,employed full-time,upper secondary,married,2,native-born Italian,Islam,PhD,master's degree,"painting, board games, football (calcio)","literature, history","economics, computer science",97,high,23,low,56,moderate,89,high,80,high,30.0,91.0,121.0,high_anxiety,male
a9167fad45,magistral-small-latest,human,50,woman,heterosexual,Chicago,self-employed,vocational diploma,married,2,native-born American,Buddhism,master's degree,master's degree,"cinema, cycling, knitting, running, board games","literature, physics","economics, computer science",69,high,25,low,57,moderate,62,moderate,37,moderate,29.0,92.0,121.0,high_anxiety,female
ee4b2ac52d,magistral-small-latest,human,20,man,homosexual,Kansas City,employed part-time,upper secondary,in a relationship,0,immigrant,Islam,upper secondary,bachelor's degree,"classical music, volunteering","history, chemistry","economics, physics",38,moderate,92,high,46,moderate,49,moderate,91,high,31.0,89.0,120.0,high_anxiety,male
579e224c97,mistralai/magistral-small-2509,human,24,non-binary,heterosexual,Rome,unemployed,lower secondary,in a relationship,0,native-born italian,Islam,PhD,master's degree,"yoga, reading novels, rock climbing, travel, knitting","history, biology","economics, chemistry",84,high,34,moderate,78,high,61,moderate,77,high,32.0,81.0,113.0,high_anxiety,other
c60ba673a7,magistral-small-latest,human,25,woman,homosexual,Milan,employed full-time,upper secondary,in a relationship,0,native-born Italian,Judaism,master's degree,master's degree,"birdwatching, gardening, reading novels","economics, computer science","art, literature",58,moderate,59,moderate,62,moderate,28,low,81,high,31.0,90.0,121.0,high_anxiety,female
7257b79766,magistral-small-latest,human,28,woman,homosexual,Bologna,employed part-time,master's degree,in a relationship,1,native-born Italian,Atheist,primary school,master's degree,"birdwatching, running, painting","history, economics","biology, maths",81,high,78,high,96,high,1,low,33,moderate,32.0,98.0,130.0,high_anxiety,female
6a8813e5aa,magistral-small-latest,human,26,man,heterosexual,New York,unemployed,vocational diploma,married,0,native-born American,Buddhism,primary school,upper secondary,"birdwatching, running, cycling, cooking, classical music","economics, art","computer science, history",60,moderate,41,moderate,1,low,98,high,10,low,31.0,86.0,117.0,high_anxiety,male
dc8ea7e3d2,magistral-small-latest,human,25,man,homosexual,Rome,employed part-time,vocational diploma,married,2,native-born Italian,Christianity,no formal education,PhD,"volunteering, running, painting, reading novels, videogames","literature, art","philosophy, history",18,low,70,high,94,high,36,moderate,5,low,31.0,82.0,113.0,high_anxiety,male
ffc5922f14,mistralai/magistral-small-2509,human,40,transgender,bisexual,Kansas City,self-employed,no formal education,divorced,1,native-born american,Christianity,master's degree,lower secondary,"football (calcio), board games, knitting","literature, physics","philosophy, maths",52,moderate,53,moderate,22,low,81,high,32,low,35.0,80.0,115.0,high_anxiety,other
e89623fdce,magistral-small-latest,human,29,genderqueer,heterosexual,Chicago,employed full-time,upper secondary,married,0,native-born American,Buddhism,primary school,PhD,"football (calcio), reading novels, cycling, knitting","chemistry, philosophy","economics, biology",70,high,3,low,70,high,85,high,26,low,25.0,89.0,114.0,high_anxiety,other
695601aac6,mistralai/magistral-small-2509,human,35,transgender,homosexual,Kansas City,self-employed,no formal education,single,1,native-born american,Islam,primary school,no formal education,"videogames, gardening","philosophy, literature","chemistry, maths",48,moderate,88,high,25,low,30,low,57,moderate,35.0,85.0,120.0,high_anxiety,other
06d7b73ecb,mistralai/magistral-small-2509,human,26,man,heterosexual,Chicago,unemployed,master's degree,divorced,1,native-born american,Christianity,primary school,no formal education,"cooking, cycling, reading novels, videogames, photography","biology, philosophy","maths, economics",61,moderate,15,low,52,moderate,71,high,39,moderate,35.0,83.0,118.0,high_anxiety,male
5fec53fe81,magistral-small-latest,human,23,transgender,bisexual,Los Angeles,employed full-time,vocational diploma,in a relationship,0,native-born American,Islam,upper secondary,lower secondary,"travel, running, reading novels, classical music","economics, physics","philosophy, literature",72,high,77,high,59,moderate,0,low,8,low,31.0,91.0,122.0,high_anxiety,other
0e905bf420,magistral-small-latest,human,60,man,heterosexual,Chicago,self-employed,primary school,divorced,2,immigrant,Hinduism,master's degree,master's degree,"yoga, travel, gardening, knitting, reading novels","economics, art","maths, philosophy",0,low,97,high,92,high,86,high,26,low,30.0,88.0,118.0,high_anxiety,male
d048cc3279,magistral-small-latest,human,18,man,homosexual,Bologna,full-time student,upper secondary,single,0,native-born Italian,Christianity,bachelor's degree,lower secondary,"photography, running, football (calcio), board games, hiking","chemistry, computer science","biology, philosophy",44,moderate,77,high,39,moderate,11,low,17,low,33.0,79.0,112.0,high_anxiety,male
fb81b54204,magistral-small-latest,human,70,man,heterosexual,Philadelphia,self-employed,no formal education,married,2,native-born American,Islam,master's degree,lower secondary,"knitting, cooking, videogames","physics, economics","philosophy, maths",80,high,66,moderate,6,low,94,high,42,moderate,31.0,86.0,117.0,high_anxiety,male
6c94627e09,mistralai/magistral-small-2509,human,30,non-binary,heterosexual,Rome,self-employed,PhD,divorced,0,native-born italian,Atheist,PhD,no formal education,"travel, volunteering","biology, history","economics, physics",50,moderate,7,low,45,moderate,79,high,17,low,30.0,82.0,112.0,high_anxiety,other
b7e002748f,magistral-small-latest,human,20,transgender,heterosexual,Lecce,employed part-time,upper secondary,in a relationship,0,native-born Italian,Islam,vocational diploma,vocational diploma,"hiking, photography, painting","computer science, biology","history, literature",11,low,54,moderate,43,moderate,17,low,52,moderate,31.0,81.0,112.0,high_anxiety,other
28f2feb523,magistral-small-latest,human,24,man,heterosexual,Philadelphia,full-time student,bachelor's degree,in a relationship,1,native-born American,Christianity,bachelor's degree,vocational diploma,"videogames, classical music","history, economics","computer science, biology",13,low,92,high,65,moderate,94,high,91,high,29.0,90.0,119.0,high_anxiety,male
286bb636de,mistralai/magistral-small-2509,human,25,transgender,heterosexual,Bari,unemployed,lower secondary,divorced,0,immigrant,Buddhism,no formal education,PhD,"cooking, volunteering, classical music","chemistry, physics","literature, art",26,low,34,moderate,42,moderate,3,low,59,moderate,32.0,83.0,115.0,high_anxiety,other
8c466a7d28,magistral-small-latest,human,27,man,bisexual,Naples,employed part-time,vocational diploma,married,0,native-born Italian,Islam,lower secondary,master's degree,"rock climbing, board games, gardening","history, economics","art, physics",22,low,70,high,41,moderate,26,low,9,low,32.0,85.0,117.0,high_anxiety,male
